baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,58,103,3.640890247775986e-08,3.054582773673119e-08,5.8630747410286745e-09,5.138042391550357e-09,5.6440286000380974e-09,3.6410312986845383e-08,3.0536554618265654e-08,3.874077463288361e-05,0.0003035805264619527
first_order_abs,3,17,8.571599272853237e-08,7.989469686865492e-08,5.821295859877455e-09,1.2657010772798571e-08,1.3927396036450544e-08,8.572295229214433e-08,7.987748062987521e-08,8.119329182825081e-05,0.00021548662745427764
first_order_signed,3,17,8.571599272853237e-08,7.989469686865492e-08,5.821295859877455e-09,1.2657010772798571e-08,1.3927396036450544e-08,8.572295229214433e-08,7.987748062987521e-08,8.119329182825081e-05,0.00021548662745427764
first_order_abs,108,101,8.226436222415004e-08,7.64486784895922e-08,5.815683734557843e-09,9.022701896732599e-09,9.079268414868836e-09,8.233610060415231e-08,7.645348887308501e-08,0.0008720468750100524,6.29230431166083e-05
first_order_signed,108,101,8.226436222415004e-08,7.64486784895922e-08,5.815683734557843e-09,9.022701896732599e-09,9.079268414868836e-09,8.233610060415231e-08,7.645348887308501e-08,0.0008720468750100524,6.29230431166083e-05
first_order_abs,92,58,4.2152293846120464e-08,3.640890247775986e-08,5.7433913683606025e-09,4.440829748375563e-09,5.138042391550357e-09,4.215273108343354e-08,3.6410312986845383e-08,1.0372799987313574e-05,3.874077463288361e-05
first_order_signed,92,58,4.2152293846120464e-08,3.640890247775986e-08,5.7433913683606025e-09,4.440829748375563e-09,5.138042391550357e-09,4.215273108343354e-08,3.6410312986845383e-08,1.0372799987313574e-05,3.874077463288361e-05
first_order_abs,18,80,5.55925818781157e-08,4.9858168296861605e-08,5.734413581254092e-09,6.206722658053109e-09,7.877586449822615e-09,5.5604544968446135e-08,4.9854183004072183e-08,0.00021519220597931667,7.993259531102033e-05
first_order_signed,18,80,5.55925818781157e-08,4.9858168296861605e-08,5.734413581254092e-09,6.206722658053109e-09,7.877586449822615e-09,5.5604544968446135e-08,4.9854183004072183e-08,0.00021519220597931667,7.993259531102033e-05
first_order_abs,42,77,5.275661659685142e-08,4.702571686254087e-08,5.730899734310548e-09,6.42900529479462e-09,8.094830517002548e-09,5.2756888635485666e-08,4.7028592575770745e-08,5.156483713204325e-06,6.115192753527157e-05
first_order_signed,42,77,5.275661659685142e-08,4.702571686254087e-08,5.730899734310548e-09,6.42900529479462e-09,8.094830517002548e-09,5.2756888635485666e-08,4.7028592575770745e-08,5.156483713204325e-06,6.115192753527157e-05
first_order_abs,47,118,3.086969252435416e-08,2.5182389914537025e-08,5.687302609817132e-09,3.4032799356431553e-09,3.777695900541999e-09,3.086938349383672e-08,2.5182952612112786e-08,1.0010806463043385e-05,2.2344883772772715e-05
first_order_signed,47,118,3.086969252435416e-08,2.5182389914537025e-08,5.687302609817132e-09,3.4032799356431553e-09,3.777695900541999e-09,3.086938349383672e-08,2.5182952612112786e-08,1.0010806463043385e-05,2.2344883772772715e-05
first_order_abs,109,39,4.9944298504261063e-08,4.426343179463155e-08,5.6808667096295125e-09,5.029720950844307e-09,5.8790327495117365e-09,4.994455338191983e-08,4.426136257507096e-08,5.103238335535275e-06,4.674783397251698e-05
first_order_signed,109,39,4.9944298504261063e-08,4.426343179463155e-08,5.6808667096295125e-09,5.029720950844307e-09,5.8790327495117365e-09,4.994455338191983e-08,4.426136257507096e-08,5.103238335535275e-06,4.674783397251698e-05
first_order_abs,117,103,3.619141416768773e-08,3.054582773673119e-08,5.645586430956543e-09,4.061369518471025e-09,5.6440286000380974e-09,3.6191455166090236e-08,3.0536554618265654e-08,1.1328212353256537e-06,0.0003035805264619527
first_order_signed,117,103,3.619141416768773e-08,3.054582773673119e-08,5.645586430956543e-09,4.061369518471025e-09,5.6440286000380974e-09,3.6191455166090236e-08,3.0536554618265654e-08,1.1328212353256537e-06,0.0003035805264619527
first_order_abs,78,69,4.686430950857032e-08,4.126403798840492e-08,5.6002715201653955e-09,7.21137685122386e-09,7.323551998172916e-09,4.686585342028593e-08,4.126890118527626e-08,3.294429666842613e-05,0.00011785557372515352
first_order_signed,78,69,4.686430950857032e-08,4.126403798840492e-08,5.6002715201653955e-09,7.21137685122386e-09,7.323551998172916e-09,4.686585342028593e-08,4.126890118527626e-08,3.294429666842613e-05,0.00011785557372515352
first_order_abs,70,26,5.140813809835442e-08,4.581858096179697e-08,5.5895571365574475e-09,5.444629203044115e-09,8.090811853822544e-09,5.140811509818377e-08,4.5822922345450934e-08,4.4740330031152993e-07,9.475159559354661e-05
first_order_signed,70,26,5.140813809835442e-08,4.581858096179697e-08,5.5895571365574475e-09,5.444629203044115e-09,8.090811853822544e-09,5.140811509818377e-08,4.5822922345450934e-08,4.4740330031152993e-07,9.475159559354661e-05
first_order_abs,86,27,6.134473596044345e-08,5.586618760855002e-08,5.478548351893426e-09,7.929969769726597e-09,9.388301736024117e-09,6.133922170192818e-08,5.584386641999117e-08,8.988967723037618e-05,0.00039954737407987216
first_order_signed,86,27,6.134473596044345e-08,5.586618760855002e-08,5.478548351893426e-09,7.929969769726597e-09,9.388301736024117e-09,6.133922170192818e-08,5.584386641999117e-08,8.988967723037618e-05,0.00039954737407987216
first_order_abs,101,50,7.64486784895922e-08,7.102180668059992e-08,5.426871808992282e-09,9.079268414868836e-09,1.5356485061346346e-08,7.645348887308501e-08,7.090638831641627e-08,6.29230431166083e-05,0.0016251116323006036
first_order_signed,101,50,7.64486784895922e-08,7.102180668059992e-08,5.426871808992282e-09,9.079268414868836e-09,1.5356485061346346e-08,7.645348887308501e-08,7.090638831641627e-08,6.29230431166083e-05,0.0016251116323006036
first_order_abs,51,122,5.7434612864860814e-08,5.205540461196481e-08,5.379208252896005e-09,6.2621806740104085e-09,7.999724194185376e-09,5.743674336144977e-08,5.205438924349437e-08,3.709429702208857e-05,1.9505534113269672e-05
first_order_signed,51,122,5.7434612864860814e-08,5.205540461196481e-08,5.379208252896005e-09,6.2621806740104085e-09,7.999724194185376e-09,5.743674336144977e-08,5.205438924349437e-08,3.709429702208857e-05,1.9505534113269672e-05
first_order_abs,39,32,4.426343179463155e-08,3.889107321269704e-08,5.37235858193451e-09,5.8790327495117365e-09,6.693580612004979e-09,4.426136257507096e-08,3.889088873165747e-08,4.674783397251698e-05,4.7435317241855306e-06
first_order_signed,39,32,4.426343179463155e-08,3.889107321269704e-08,5.37235858193451e-09,5.8790327495117365e-09,6.693580612004979e-09,4.426136257507096e-08,3.889088873165747e-08,4.674783397251698e-05,4.7435317241855306e-06
first_order_abs,88,71,2.8869947463650012e-08,2.350901276742256e-08,5.3609346962274524e-09,3.4379818547591865e-09,4.066717013140319e-09,2.8868480939081564e-08,2.3504512114413956e-08,5.079761819083675e-05,0.00019144372641802495
first_order_signed,88,71,2.8869947463650012e-08,2.350901276742256e-08,5.3609346962274524e-09,3.4379818547591865e-09,4.066717013140319e-09,2.8868480939081564e-08,2.3504512114413956e-08,5.079761819083675e-05,0.00019144372641802495
first_order_abs,85,17,8.524151710702273e-08,7.989469686865492e-08,5.346820238367814e-09,9.493916364178289e-09,1.3927396036450544e-08,8.523826977580029e-08,7.987748062987521e-08,3.809565259570081e-05,0.00021548662745427764
first_order_signed,85,17,8.524151710702273e-08,7.989469686865492e-08,5.346820238367814e-09,9.493916364178289e-09,1.3927396036450544e-08,8.523826977580029e-08,7.987748062987521e-08,3.809565259570081e-05,0.00021548662745427764
first_order_abs,51,45,5.7434612864860814e-08,5.214470753305639e-08,5.2899053318044205e-09,6.2621806740104085e-09,8.629702330509302e-09,5.743674336144977e-08,5.21381764428952e-08,3.709429702208857e-05,0.00012524933919806996
first_order_signed,51,45,5.7434612864860814e-08,5.214470753305639e-08,5.2899053318044205e-09,6.2621806740104085e-09,8.629702330509302e-09,5.743674336144977e-08,5.21381764428952e-08,3.709429702208857e-05,0.00012524933919806996
first_order_abs,51,12,5.7434612864860814e-08,5.220599517843521e-08,5.228617686425601e-09,6.2621806740104085e-09,7.934605439352538e-09,5.743674336144977e-08,5.220657683935315e-08,3.709429702208857e-05,1.1141649842065713e-05
first_order_signed,51,12,5.7434612864860814e-08,5.220599517843521e-08,5.228617686425601e-09,6.2621806740104085e-09,7.934605439352538e-09,5.743674336144977e-08,5.220657683935315e-08,3.709429702208857e-05,1.1141649842065713e-05
first_order_abs,12,77,5.220599517843521e-08,4.702571686254087e-08,5.18027831589434e-09,7.934605439352538e-09,8.094830517002548e-09,5.220657683935315e-08,4.7028592575770745e-08,1.1141649842065713e-05,6.115192753527157e-05
first_order_signed,12,77,5.220599517843521e-08,4.702571686254087e-08,5.18027831589434e-09,7.934605439352538e-09,8.094830517002548e-09,5.220657683935315e-08,4.7028592575770745e-08,1.1141649842065713e-05,6.115192753527157e-05
first_order_abs,99,45,5.722321193806525e-08,5.214470753305639e-08,5.078504405008859e-09,8.1265473905745e-09,8.629702330509302e-09,5.722526807971917e-08,5.21381764428952e-08,3.5931951113555046e-05,0.00012524933919806996
first_order_signed,99,45,5.722321193806525e-08,5.214470753305639e-08,5.078504405008859e-09,8.1265473905745e-09,8.629702330509302e-09,5.722526807971917e-08,5.21381764428952e-08,3.5931951113555046e-05,0.00012524933919806996
first_order_abs,122,77,5.205540461196481e-08,4.702571686254087e-08,5.0296877494239365e-09,7.999724194185376e-09,8.094830517002548e-09,5.205438924349437e-08,4.7028592575770745e-08,1.9505534113269672e-05,6.115192753527157e-05
first_order_signed,122,77,5.205540461196481e-08,4.702571686254087e-08,5.0296877494239365e-09,7.999724194185376e-09,8.094830517002548e-09,5.205438924349437e-08,4.7028592575770745e-08,1.9505534113269672e-05,6.115192753527157e-05
first_order_abs,33,81,1.2760294037135902e-07,1.2259017961143253e-07,5.012760759926484e-09,1.9076595592082412e-08,2.0547738088794175e-08,1.2759559808728227e-07,1.2256998616066994e-07,5.754008532547613e-05,0.00016472323335033512
first_order_signed,33,81,1.2760294037135902e-07,1.2259017961143253e-07,5.012760759926484e-09,1.9076595592082412e-08,2.0547738088794175e-08,1.2759559808728227e-07,1.2256998616066994e-07,5.754008532547613e-05,0.00016472323335033512
first_order_abs,47,41,3.086969252435416e-08,2.5885927878612967e-08,4.98376464574119e-09,3.4032799356431553e-09,4.976692991043308e-09,3.086938349383672e-08,2.5885404042469418e-08,1.0010806463043385e-05,2.0236328634061015e-05
first_order_signed,47,41,3.086969252435416e-08,2.5885927878612967e-08,4.98376464574119e-09,3.4032799356431553e-09,4.976692991043308e-09,3.086938349383672e-08,2.5885404042469418e-08,1.0010806463043385e-05,2.0236328634061015e-05
first_order_abs,112,62,9.327017850629176e-08,8.831674016387329e-08,4.953438342418474e-09,1.151465867099688e-08,1.3893052930313843e-08,9.327463601493946e-08,8.832030573557859e-08,4.779135967236615e-05,4.037254657139266e-05
first_order_signed,112,62,9.327017850629176e-08,8.831674016387329e-08,4.953438342418474e-09,1.151465867099688e-08,1.3893052930313843e-08,9.327463601493946e-08,8.832030573557859e-08,4.779135967236615e-05,4.037254657139266e-05
first_order_abs,109,49,4.9944298504261063e-08,4.501271243377797e-08,4.931586070483095e-09,5.029720950844307e-09,7.0122936568495215e-09,4.994455338191983e-08,4.5020705385923065e-08,5.103238335535275e-06,0.00017757099523509488
first_order_signed,109,49,4.9944298504261063e-08,4.501271243377797e-08,4.931586070483095e-09,5.029720950844307e-09,7.0122936568495215e-09,4.994455338191983e-08,4.5020705385923065e-08,5.103238335535275e-06,0.00017757099523509488
first_order_abs,111,93,8.728085554749227e-08,8.236008620938032e-08,4.9207693381119455e-09,1.0025267971336405e-08,1.2308405716865422e-08,8.728105171940115e-08,8.235043935655995e-08,2.247593789604378e-06,0.00011713019332996172
first_order_signed,111,93,8.728085554749227e-08,8.236008620938032e-08,4.9207693381119455e-09,1.0025267971336405e-08,1.2308405716865422e-08,8.728105171940115e-08,8.235043935655995e-08,2.247593789604378e-06,0.00011713019332996172
first_order_abs,74,39,4.9159058114979576e-08,4.426343179463155e-08,4.895626320348026e-09,5.260755375768866e-09,5.8790327495117365e-09,4.9158860093712065e-08,4.426136257507096e-08,4.0281745644674956e-06,4.674783397251698e-05
first_order_signed,74,39,4.9159058114979576e-08,4.426343179463155e-08,4.895626320348026e-09,5.260755375768866e-09,5.8790327495117365e-09,4.9158860093712065e-08,4.426136257507096e-08,4.0281745644674956e-06,4.674783397251698e-05
first_order_abs,47,54,3.086969252435416e-08,2.5997329282124308e-08,4.872363242229849e-09,3.4032799356431553e-09,3.969049111596234e-09,3.086938349383672e-08,2.6000208208643016e-08,1.0010806463043385e-05,0.00011073931816096476
first_order_signed,47,54,3.086969252435416e-08,2.5997329282124308e-08,4.872363242229849e-09,3.4032799356431553e-09,3.969049111596234e-09,3.086938349383672e-08,2.6000208208643016e-08,1.0010806463043385e-05,0.00011073931816096476
first_order_abs,109,59,4.9944298504261063e-08,4.5095536694725035e-08,4.848761809536029e-09,5.029720950844307e-09,7.014085823264792e-09,4.994455338191983e-08,4.509104201133596e-08,5.103238335535275e-06,9.967024939748893e-05
first_order_signed,109,59,4.9944298504261063e-08,4.5095536694725035e-08,4.848761809536029e-09,5.029720950844307e-09,7.014085823264792e-09,4.994455338191983e-08,4.509104201133596e-08,5.103238335535275e-06,9.967024939748893e-05
first_order_abs,113,6,2.6938039710700217e-08,2.2108863036453564e-08,4.829176674246653e-09,2.9982507476766783e-09,3.2806666216966817e-09,2.6941652464529398e-08,2.2108423536337796e-08,0.0001341134643789807,1.9878910780880587e-05
first_order_signed,113,6,2.6938039710700217e-08,2.2108863036453564e-08,4.829176674246653e-09,2.9982507476766783e-09,3.2806666216966817e-09,2.6941652464529398e-08,2.2108423536337796e-08,0.0001341134643789807,1.9878910780880587e-05
first_order_abs,56,23,6.610402179973573e-08,6.142159700314327e-08,4.6824247965924575e-09,8.800131112707276e-09,1.0522774718246807e-08,6.611438152503979e-08,6.142444419765525e-08,0.0001567185327307947,4.6354941110202366e-05
first_order_signed,56,23,6.610402179973573e-08,6.142159700314327e-08,4.6824247965924575e-09,8.800131112707276e-09,1.0522774718246807e-08,6.611438152503979e-08,6.142444419765525e-08,0.0001567185327307947,4.6354941110202366e-05
first_order_abs,108,37,8.226436222415004e-08,7.758321146589115e-08,4.681150758258894e-09,9.022701896732599e-09,1.0405443928718227e-08,8.233610060415231e-08,7.758733744367419e-08,0.0008720468750100524,5.31813224160334e-05
first_order_signed,108,37,8.226436222415004e-08,7.758321146589115e-08,4.681150758258894e-09,9.022701896732599e-09,1.0405443928718227e-08,8.233610060415231e-08,7.758733744367419e-08,0.0008720468750100524,5.31813224160334e-05
first_order_abs,51,42,5.7434612864860814e-08,5.275661659685142e-08,4.677996268009393e-09,6.2621806740104085e-09,6.42900529479462e-09,5.743674336144977e-08,5.2756888635485666e-08,3.709429702208857e-05,5.156483713204325e-06
first_order_signed,51,42,5.7434612864860814e-08,5.275661659685142e-08,4.677996268009393e-09,6.2621806740104085e-09,6.42900529479462e-09,5.743674336144977e-08,5.2756888635485666e-08,3.709429702208857e-05,5.156483713204325e-06
first_order_abs,52,95,4.7919858990302697e-08,4.3242039839971664e-08,4.677819150331033e-09,5.440760098007757e-09,6.121095874611626e-09,4.791996133235443e-08,4.3240234504082764e-08,2.135691838256902e-06,4.1749554266658045e-05
first_order_signed,52,95,4.7919858990302697e-08,4.3242039839971664e-08,4.677819150331033e-09,5.440760098007757e-09,6.121095874611626e-09,4.791996133235443e-08,4.3240234504082764e-08,2.135691838256902e-06,4.1749554266658045e-05
first_order_abs,40,37,8.224532038438185e-08,7.758321146589115e-08,4.6621089184906984e-09,1.0020814977806936e-08,1.0405443928718227e-08,8.227036119023978e-08,7.758733744367419e-08,0.0003044648101667692,5.31813224160334e-05
first_order_signed,40,37,8.224532038438185e-08,7.758321146589115e-08,4.6621089184906984e-09,1.0020814977806936e-08,1.0405443928718227e-08,8.227036119023978e-08,7.758733744367419e-08,0.0003044648101667692,5.31813224160334e-05
first_order_abs,109,53,4.9944298504261063e-08,4.529262818169316e-08,4.6516703225679025e-09,5.029720950844307e-09,9.662174127456068e-09,4.994455338191983e-08,4.528903829736919e-08,5.103238335535275e-06,7.92597927762417e-05
first_order_signed,109,53,4.9944298504261063e-08,4.529262818169316e-08,4.6516703225679025e-09,5.029720950844307e-09,9.662174127456068e-09,4.994455338191983e-08,4.528903829736919e-08,5.103238335535275e-06,7.92597927762417e-05
first_order_abs,47,24,3.086969252435416e-08,2.6220676327255106e-08,4.6490161970990505e-09,3.4032799356431553e-09,3.6742379472265437e-09,3.086938349383672e-08,2.622040717881191e-08,1.0010806463043385e-05,1.026474068922597e-05
first_order_signed,47,24,3.086969252435416e-08,2.6220676327255106e-08,4.6490161970990505e-09,3.4032799356431553e-09,3.6742379472265437e-09,3.086938349383672e-08,2.622040717881191e-08,1.0010806463043385e-05,1.026474068922597e-05
first_order_abs,80,53,4.9858168296861605e-08,4.529262818169316e-08,4.565540115168444e-09,7.877586449822615e-09,9.662174127456068e-09,4.9854183004072183e-08,4.528903829736919e-08,7.993259531102033e-05,7.92597927762417e-05
first_order_signed,80,53,4.9858168296861605e-08,4.529262818169316e-08,4.565540115168444e-09,7.877586449822615e-09,9.662174127456068e-09,4.9854183004072183e-08,4.528903829736919e-08,7.993259531102033e-05,7.92597927762417e-05
first_order_abs,109,46,4.9944298504261063e-08,4.5385162035830736e-08,4.559136468430328e-09,5.029720950844307e-09,5.620037069054006e-09,4.994455338191983e-08,4.5386340019604177e-08,5.103238335535275e-06,2.5955262041613758e-05
first_order_signed,109,46,4.9944298504261063e-08,4.5385162035830736e-08,4.559136468430328e-09,5.029720950844307e-09,5.620037069054006e-09,4.994455338191983e-08,4.5386340019604177e-08,5.103238335535275e-06,2.5955262041613758e-05
first_order_abs,109,44,4.9944298504261063e-08,4.539078312846886e-08,4.553515375792205e-09,5.029720950844307e-09,6.845407862776653e-09,4.994455338191983e-08,4.539142040016486e-08,5.103238335535275e-06,1.4039671758904097e-05
first_order_signed,109,44,4.9944298504261063e-08,4.539078312846886e-08,4.553515375792205e-09,5.029720950844307e-09,6.845407862776653e-09,4.994455338191983e-08,4.539142040016486e-08,5.103238335535275e-06,1.4039671758904097e-05
first_order_abs,70,78,5.140813809835442e-08,4.686430950857032e-08,4.5438285897841e-09,5.444629203044115e-09,7.21137685122386e-09,5.140811509818377e-08,4.686585342028593e-08,4.4740330031152993e-07,3.294429666842613e-05
first_order_signed,70,78,5.140813809835442e-08,4.686430950857032e-08,4.5438285897841e-09,5.444629203044115e-09,7.21137685122386e-09,5.140811509818377e-08,4.686585342028593e-08,4.4740330031152993e-07,3.294429666842613e-05
first_order_abs,30,127,6.839451191867113e-08,6.388480561595673e-08,4.5097063027143926e-09,8.452934729952232e-09,9.048648652587587e-09,6.839911748102168e-08,6.38730170976487e-08,6.733818578931836e-05,0.00018452773228899269
first_order_signed,30,127,6.839451191867113e-08,6.388480561595673e-08,4.5097063027143926e-09,8.452934729952232e-09,9.048648652587587e-09,6.839911748102168e-08,6.38730170976487e-08,6.733818578931836e-05,0.00018452773228899269
first_order_abs,48,43,1.7797884492162883e-08,1.3308153352114076e-08,4.4897311400488075e-09,2.291587886116275e-09,3.1135301226115074e-09,1.7798102547317285e-08,1.3306790336287122e-08,1.2251745677835771e-05,0.00010241960630378627
first_order_signed,48,43,1.7797884492162883e-08,1.3308153352114076e-08,4.4897311400488075e-09,2.291587886116275e-09,3.1135301226115074e-09,1.7798102547317285e-08,1.3306790336287122e-08,1.2251745677835771e-05,0.00010241960630378627
first_order_abs,51,119,5.7434612864860814e-08,5.29832233549539e-08,4.451389509906912e-09,6.2621806740104085e-09,6.99365774181615e-09,5.743674336144977e-08,5.2978631259748e-08,3.709429702208857e-05,8.667074056892138e-05
first_order_signed,51,119,5.7434612864860814e-08,5.29832233549539e-08,4.451389509906912e-09,6.2621806740104085e-09,6.99365774181615e-09,5.743674336144977e-08,5.2978631259748e-08,3.709429702208857e-05,8.667074056892138e-05
first_order_abs,111,31,8.728085554749227e-08,8.285786975798525e-08,4.42298578950702e-09,1.0025267971336405e-08,1.291547171433649e-08,8.728105171940115e-08,8.281495667006311e-08,2.247593789604378e-06,0.0005179120347587894
first_order_signed,111,31,8.728085554749227e-08,8.285786975798525e-08,4.42298578950702e-09,1.0025267971336405e-08,1.291547171433649e-08,8.728105171940115e-08,8.281495667006311e-08,2.247593789604378e-06,0.0005179120347587894
first_order_abs,70,77,5.140813809835442e-08,4.702571686254087e-08,4.382421235813547e-09,5.444629203044115e-09,8.094830517002548e-09,5.140811509818377e-08,4.7028592575770745e-08,4.4740330031152993e-07,6.115192753527157e-05
first_order_signed,70,77,5.140813809835442e-08,4.702571686254087e-08,4.382421235813547e-09,5.444629203044115e-09,8.094830517002548e-09,5.140811509818377e-08,4.7028592575770745e-08,4.4740330031152993e-07,6.115192753527157e-05
first_order_abs,95,32,4.3242039839971664e-08,3.889107321269704e-08,4.350966627274623e-09,6.121095874611626e-09,6.693580612004979e-09,4.3240234504082764e-08,3.889088873165747e-08,4.1749554266658045e-05,4.7435317241855306e-06
first_order_signed,95,32,4.3242039839971664e-08,3.889107321269704e-08,4.350966627274623e-09,6.121095874611626e-09,6.693580612004979e-09,4.3240234504082764e-08,3.889088873165747e-08,4.1749554266658045e-05,4.7435317241855306e-06
first_order_abs,22,58,4.0700582754728744e-08,3.640890247775986e-08,4.291680276968882e-09,4.742286863201883e-09,5.138042391550357e-09,4.0700605552501656e-08,3.6410312986845383e-08,5.601338204464766e-07,3.874077463288361e-05
first_order_signed,22,58,4.0700582754728744e-08,3.640890247775986e-08,4.291680276968882e-09,4.742286863201883e-09,5.138042391550357e-09,4.0700605552501656e-08,3.6410312986845383e-08,5.601338204464766e-07,3.874077463288361e-05
first_order_abs,111,14,8.728085554749227e-08,8.302144346340842e-08,4.2594120840838466e-09,1.0025267971336405e-08,1.3122160646972247e-08,8.728105171940115e-08,8.30201329904412e-08,2.247593789604378e-06,1.5784752860886056e-05
first_order_signed,111,14,8.728085554749227e-08,8.302144346340842e-08,4.2594120840838466e-09,1.0025267971336405e-08,1.3122160646972247e-08,8.728105171940115e-08,8.30201329904412e-08,2.247593789604378e-06,1.5784752860886056e-05
first_order_abs,74,49,4.9159058114979576e-08,4.501271243377797e-08,4.146345681201608e-09,5.260755375768866e-09,7.0122936568495215e-09,4.9158860093712065e-08,4.5020705385923065e-08,4.0281745644674956e-06,0.00017757099523509488
first_order_signed,74,49,4.9159058114979576e-08,4.501271243377797e-08,4.146345681201608e-09,5.260755375768866e-09,7.0122936568495215e-09,4.9158860093712065e-08,4.5020705385923065e-08,4.0281745644674956e-06,0.00017757099523509488
first_order_abs,44,69,4.539078312846886e-08,4.126403798840492e-08,4.126745140063935e-09,6.845407862776653e-09,7.323551998172916e-09,4.539142040016486e-08,4.126890118527626e-08,1.4039671758904097e-05,0.00011785557372515352
first_order_signed,44,69,4.539078312846886e-08,4.126403798840492e-08,4.126745140063935e-09,6.845407862776653e-09,7.323551998172916e-09,4.539142040016486e-08,4.126890118527626e-08,1.4039671758904097e-05,0.00011785557372515352
first_order_abs,109,26,4.9944298504261063e-08,4.581858096179697e-08,4.125717542464092e-09,5.029720950844307e-09,8.090811853822544e-09,4.994455338191983e-08,4.5822922345450934e-08,5.103238335535275e-06,9.475159559354661e-05
first_order_signed,109,26,4.9944298504261063e-08,4.581858096179697e-08,4.125717542464092e-09,5.029720950844307e-09,8.090811853822544e-09,4.994455338191983e-08,4.5822922345450934e-08,5.103238335535275e-06,9.475159559354661e-05
first_order_abs,86,99,6.134473596044345e-08,5.722321193806525e-08,4.121524022378196e-09,7.929969769726597e-09,8.1265473905745e-09,6.133922170192818e-08,5.722526807971917e-08,8.988967723037618e-05,3.5931951113555046e-05
first_order_signed,86,99,6.134473596044345e-08,5.722321193806525e-08,4.121524022378196e-09,7.929969769726597e-09,8.1265473905745e-09,6.133922170192818e-08,5.722526807971917e-08,8.988967723037618e-05,3.5931951113555046e-05
first_order_abs,46,69,4.5385162035830736e-08,4.126403798840492e-08,4.121124047425812e-09,5.620037069054006e-09,7.323551998172916e-09,4.5386340019604177e-08,4.126890118527626e-08,2.5955262041613758e-05,0.00011785557372515352
first_order_signed,46,69,4.5385162035830736e-08,4.126403798840492e-08,4.121124047425812e-09,5.620037069054006e-09,7.323551998172916e-09,4.5386340019604177e-08,4.126890118527626e-08,2.5955262041613758e-05,0.00011785557372515352
first_order_abs,94,103,3.4651668890982216e-08,3.054582773673119e-08,4.105841154251029e-09,3.894594258202488e-09,5.6440286000380974e-09,3.465107667466327e-08,3.0536554618265654e-08,1.709055690237411e-05,0.0003035805264619527
first_order_signed,94,103,3.4651668890982216e-08,3.054582773673119e-08,4.105841154251029e-09,3.894594258202488e-09,5.6440286000380974e-09,3.465107667466327e-08,3.0536554618265654e-08,1.709055690237411e-05,0.0003035805264619527
first_order_abs,74,59,4.9159058114979576e-08,4.5095536694725035e-08,4.063521420254542e-09,5.260755375768866e-09,7.014085823264792e-09,4.9158860093712065e-08,4.509104201133596e-08,4.0281745644674956e-06,9.967024939748893e-05
first_order_signed,74,59,4.9159058114979576e-08,4.5095536694725035e-08,4.063521420254542e-09,5.260755375768866e-09,7.014085823264792e-09,4.9158860093712065e-08,4.509104201133596e-08,4.0281745644674956e-06,9.967024939748893e-05
first_order_abs,91,28,1.0686680253673104e-07,1.0282117197151253e-07,4.045630565218511e-09,1.6102579802890203e-08,1.8532727930065106e-08,1.0685110396480013e-07,1.0281124929178986e-07,0.0001468984900667551,9.650424647380948e-05
first_order_signed,91,28,1.0686680253673104e-07,1.0282117197151253e-07,4.045630565218511e-09,1.6102579802890203e-08,1.8532727930065106e-08,1.0685110396480013e-07,1.0281124929178986e-07,0.0001468984900667551,9.650424647380948e-05
first_order_abs,80,26,4.9858168296861605e-08,4.581858096179697e-08,4.039587335064634e-09,7.877586449822615e-09,8.090811853822544e-09,4.9854183004072183e-08,4.5822922345450934e-08,7.993259531102033e-05,9.475159559354661e-05
first_order_signed,80,26,4.9858168296861605e-08,4.581858096179697e-08,4.039587335064634e-09,7.877586449822615e-09,8.090811853822544e-09,4.9854183004072183e-08,4.5822922345450934e-08,7.993259531102033e-05,9.475159559354661e-05
first_order_abs,46,96,4.5385162035830736e-08,4.138486400791027e-08,4.0002980279204676e-09,5.620037069054006e-09,6.279506636897025e-09,4.5386340019604177e-08,4.1399985661882965e-08,2.5955262041613758e-05,0.0003653909306022377
first_order_signed,46,96,4.5385162035830736e-08,4.138486400791027e-08,4.0002980279204676e-09,5.620037069054006e-09,6.279506636897025e-09,4.5386340019604177e-08,4.1399985661882965e-08,2.5955262041613758e-05,0.0003653909306022377
first_order_abs,88,38,2.8869947463650012e-08,2.4921564492323775e-08,3.948382971326237e-09,3.4379818547591865e-09,3.742356829983251e-09,2.8868480939081564e-08,2.4920964847297e-08,5.079761819083675e-05,2.4061291455432612e-05
first_order_signed,88,38,2.8869947463650012e-08,2.4921564492323775e-08,3.948382971326237e-09,3.4379818547591865e-09,3.742356829983251e-09,2.8868480939081564e-08,2.4920964847297e-08,5.079761819083675e-05,2.4061291455432612e-05
first_order_abs,123,72,2.4399631714054834e-08,2.0514112874105924e-08,3.885518839948911e-09,2.812325611278865e-09,3.2208488487395212e-09,2.4399206211001e-08,2.0516852217156156e-08,1.7438912964749398e-05,0.00013353456067263257
first_order_signed,123,72,2.4399631714054834e-08,2.0514112874105924e-08,3.885518839948911e-09,2.812325611278865e-09,3.2208488487395212e-09,2.4399206211001e-08,2.0516852217156156e-08,1.7438912964749398e-05,0.00013353456067263257
