baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,99,53,5.722321193806525e-08,4.529262818169316e-08,1.1930583756372091e-08,8.1265473905745e-09,9.662174127456068e-09,5.722526807971917e-08,4.528903829736919e-08,3.5931951113555046e-05,7.92597927762417e-05,26.34111606090088,15.893180112723549,0.15893180112723548,False,False
first_order_abs,108,50,8.226436222415004e-08,7.102180668059992e-08,1.1242555543550125e-08,9.022701896732599e-09,1.5356485061346346e-08,8.233610060415231e-08,7.090638831641627e-08,0.0008720468750100524,0.0016251116323006036,15.829723389198303,41.245005867628194,0.15829723389198302,False,False
first_order_abs,40,50,8.224532038438185e-08,7.102180668059992e-08,1.122351370378193e-08,1.0020814977806936e-08,1.5356485061346346e-08,8.227036119023978e-08,7.090638831641627e-08,0.0003044648101667692,0.0016251116323006036,15.802912131278845,34.74538647499337,0.15802912131278846,False,False
first_order_abs,79,110,1.2302294417981364e-07,8.632561303170921e-08,3.6697331148104436e-08,1.5317005086501465e-08,1.8151225145146554e-08,1.2302251661822083e-07,8.62886224695103e-08,3.475462204720315e-06,0.00042850042878143186,42.51036263666583,15.614483518226475,0.15614483518226474,False,False
first_order_abs,109,95,4.9944298504261063e-08,4.3242039839971664e-08,6.7022586642893995e-09,5.029720950844307e-09,6.121095874611626e-09,4.994455338191983e-08,4.3240234504082764e-08,5.103238335535275e-06,4.1749554266658045e-05,15.499404489457103,17.829730919491027,0.15499404489457103,False,False
first_order_abs,88,71,2.8869947463650012e-08,2.350901276742256e-08,5.3609346962274524e-09,3.4379818547591865e-09,4.066717013140319e-09,2.8868480939081564e-08,2.3504512114413956e-08,5.079761819083675e-05,0.00019144372641802495,22.803742331776377,15.460509210490237,0.15460509210490236,False,False
first_order_abs,89,27,7.762380133093168e-08,5.586618760855002e-08,2.175761372238166e-08,7.940589452637424e-09,9.388301736024117e-09,7.762312037584707e-08,5.584386641999117e-08,8.772503703012861e-06,0.00039954737407987216,38.94594325074685,15.420385114292134,0.15420385114292134,False,False
first_order_abs,37,61,7.758321146589115e-08,6.004634727754968e-08,1.753686418834147e-08,1.0405443928718227e-08,1.2295768159198417e-08,7.758733744367419e-08,6.004147223848122e-08,5.31813224160334e-05,8.11879371433461e-05,29.205547020673173,15.373779059635606,0.15373779059635606,False,False
first_order_abs,116,23,7.10998220131772e-08,6.142159700314327e-08,9.678225010033924e-09,8.909839710469213e-09,1.0522774718246807e-08,7.109583322062463e-08,6.142444419765525e-08,5.610130151704737e-05,4.6354941110202366e-05,15.757039025765863,15.32803895326882,0.1532803895326882,False,False
first_order_abs,12,53,5.220599517843521e-08,4.529262818169316e-08,6.9133669967420515e-09,7.934605439352538e-09,9.662174127456068e-09,5.220657683935315e-08,4.528903829736919e-08,1.1141649842065713e-05,7.92597927762417e-05,15.263779723730785,17.879709735249595,0.15263779723730786,False,False
first_order_abs,18,69,5.55925818781157e-08,4.126403798840492e-08,1.4328543889710774e-08,6.206722658053109e-09,7.323551998172916e-09,5.5604544968446135e-08,4.126890118527626e-08,0.00021519220597931667,0.00011785557372515352,34.72404686554684,15.249831507968182,0.1524983150796818,False,False
first_order_abs,51,80,5.7434612864860814e-08,4.9858168296861605e-08,7.576444567999208e-09,6.2621806740104085e-09,7.877586449822615e-09,5.743674336144977e-08,4.9854183004072183e-08,3.709429702208857e-05,7.993259531102033e-05,15.195994611932262,20.5063541492278,0.15195994611932262,False,False
first_order_abs,42,26,5.275661659685142e-08,4.581858096179697e-08,6.938035635054449e-09,6.42900529479462e-09,8.090811853822544e-09,5.2756888635485666e-08,4.5822922345450934e-08,5.156483713204325e-06,9.475159559354661e-05,15.14240617979703,20.539429034464508,0.1514240617979703,False,False
