timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:56:39.981, 0, 0, 97871, 0, 73.76
2026/09/26 00:56:39.981, 1, 0, 97871, 0, 76.56
2026/09/26 00:56:39.981, 2, 0, 97871, 0, 75.28
2026/09/26 00:56:39.981, 3, 0, 97871, 0, 77.03
2026/09/26 00:56:40.181, 0, 0, 97871, 0, 73.76
2026/09/26 00:56:40.181, 1, 0, 97871, 0, 76.55
2026/09/26 00:56:40.181, 2, 0, 97871, 0, 75.32
2026/09/26 00:56:40.182, 3, 0, 97871, 0, 77.02
2026/09/26 00:56:40.382, 0, 0, 97871, 0, 73.77
2026/09/26 00:56:40.382, 1, 0, 97871, 0, 76.54
2026/09/26 00:56:40.382, 2, 0, 97871, 0, 75.33
2026/09/26 00:56:40.382, 3, 0, 97871, 0, 77.01
2026/09/26 00:56:40.582, 0, 0, 97871, 0, 73.77
2026/09/26 00:56:40.582, 1, 0, 97871, 0, 76.51
2026/09/26 00:56:40.582, 2, 0, 97871, 0, 75.29
2026/09/26 00:56:40.582, 3, 0, 97871, 0, 77.00
2026/09/26 00:56:40.782, 0, 0, 97871, 0, 73.76
2026/09/26 00:56:40.782, 1, 0, 97871, 0, 76.51
2026/09/26 00:56:40.782, 2, 0, 97871, 0, 75.31
2026/09/26 00:56:40.782, 3, 0, 97871, 0, 77.01
2026/09/26 00:56:40.982, 0, 0, 97871, 0, 73.75
2026/09/26 00:56:40.982, 1, 0, 97871, 0, 76.49
2026/09/26 00:56:40.982, 2, 0, 97871, 0, 75.33
2026/09/26 00:56:40.982, 3, 0, 97871, 0, 76.97
2026/09/26 00:56:41.182, 0, 0, 97871, 0, 73.74
2026/09/26 00:56:41.182, 1, 0, 97871, 0, 76.47
2026/09/26 00:56:41.182, 2, 0, 97871, 0, 75.29
2026/09/26 00:56:41.182, 3, 0, 97871, 0, 76.97
2026/09/26 00:56:41.382, 0, 0, 97871, 0, 73.70
2026/09/26 00:56:41.382, 1, 0, 97871, 0, 76.45
2026/09/26 00:56:41.382, 2, 0, 97871, 0, 75.28
2026/09/26 00:56:41.382, 3, 0, 97871, 0, 76.96
2026/09/26 00:56:41.582, 0, 0, 97871, 0, 73.70
2026/09/26 00:56:41.583, 1, 0, 97871, 0, 76.45
2026/09/26 00:56:41.583, 2, 0, 97871, 0, 75.30
2026/09/26 00:56:41.583, 3, 0, 97871, 0, 76.95
2026/09/26 00:56:41.783, 0, 0, 97871, 0, 73.68
2026/09/26 00:56:41.783, 1, 0, 97871, 0, 76.43
2026/09/26 00:56:41.783, 2, 0, 97871, 0, 75.30
2026/09/26 00:56:41.783, 3, 0, 97871, 0, 76.93
2026/09/26 00:56:41.983, 0, 0, 97871, 0, 73.68
2026/09/26 00:56:41.983, 1, 0, 97871, 0, 76.44
2026/09/26 00:56:41.983, 2, 0, 97871, 0, 75.25
2026/09/26 00:56:41.983, 3, 0, 97871, 0, 76.91
2026/09/26 00:56:42.183, 0, 0, 97871, 0, 73.69
2026/09/26 00:56:42.183, 1, 0, 97871, 0, 76.43
2026/09/26 00:56:42.183, 2, 0, 97871, 0, 75.25
2026/09/26 00:56:42.183, 3, 0, 97871, 0, 76.87
2026/09/26 00:56:42.384, 0, 0, 97871, 0, 73.68
2026/09/26 00:56:42.384, 1, 0, 97871, 0, 76.43
2026/09/26 00:56:42.384, 2, 0, 97871, 0, 75.26
2026/09/26 00:56:42.384, 3, 0, 97871, 0, 76.86
2026/09/26 00:56:42.584, 0, 0, 97871, 0, 73.67
2026/09/26 00:56:42.584, 1, 0, 97871, 0, 76.42
2026/09/26 00:56:42.584, 2, 0, 97871, 0, 75.23
2026/09/26 00:56:42.584, 3, 0, 97871, 0, 76.86
2026/09/26 00:56:42.784, 0, 0, 97871, 0, 73.66
2026/09/26 00:56:42.784, 1, 0, 97871, 0, 76.43
2026/09/26 00:56:42.784, 2, 0, 97871, 0, 75.21
2026/09/26 00:56:42.784, 3, 0, 97871, 0, 76.84
2026/09/26 00:56:42.984, 0, 0, 97871, 0, 73.64
2026/09/26 00:56:42.984, 1, 0, 97871, 0, 76.41
2026/09/26 00:56:42.984, 2, 0, 97871, 0, 75.23
2026/09/26 00:56:42.984, 3, 0, 97871, 0, 76.83
2026/09/26 00:56:43.184, 0, 0, 97871, 0, 73.61
2026/09/26 00:56:43.184, 1, 0, 97871, 0, 76.39
2026/09/26 00:56:43.184, 2, 0, 97871, 0, 75.24
2026/09/26 00:56:43.184, 3, 0, 97871, 0, 76.82
2026/09/26 00:56:43.384, 0, 0, 97871, 0, 73.62
2026/09/26 00:56:43.384, 1, 0, 97871, 0, 76.38
2026/09/26 00:56:43.384, 2, 0, 97871, 0, 75.19
2026/09/26 00:56:43.384, 3, 0, 97871, 0, 76.82
2026/09/26 00:56:43.584, 0, 0, 97871, 0, 73.60
2026/09/26 00:56:43.584, 1, 0, 97871, 0, 76.37
2026/09/26 00:56:43.584, 2, 0, 97871, 0, 75.19
2026/09/26 00:56:43.584, 3, 0, 97871, 0, 76.78
2026/09/26 00:56:43.785, 0, 0, 97871, 0, 73.59
2026/09/26 00:56:43.785, 1, 0, 97871, 0, 76.36
2026/09/26 00:56:43.785, 2, 0, 97871, 0, 75.19
2026/09/26 00:56:43.785, 3, 0, 97871, 0, 76.75
2026/09/26 00:56:43.985, 0, 0, 97871, 0, 73.58
2026/09/26 00:56:43.985, 1, 0, 97871, 0, 76.33
2026/09/26 00:56:43.985, 2, 0, 97871, 0, 75.17
2026/09/26 00:56:43.985, 3, 0, 97871, 0, 76.73
2026/09/26 00:56:44.185, 0, 0, 97871, 0, 73.58
2026/09/26 00:56:44.185, 1, 0, 97871, 0, 76.32
2026/09/26 00:56:44.185, 2, 0, 97871, 0, 75.12
2026/09/26 00:56:44.185, 3, 0, 97871, 0, 76.73
2026/09/26 00:56:44.385, 0, 0, 97871, 0, 73.57
2026/09/26 00:56:44.385, 1, 0, 97871, 0, 76.33
2026/09/26 00:56:44.385, 2, 0, 97871, 0, 75.13
2026/09/26 00:56:44.385, 3, 0, 97871, 0, 76.71
2026/09/26 00:56:44.585, 0, 0, 97871, 0, 73.58
2026/09/26 00:56:44.585, 1, 0, 97871, 0, 76.31
2026/09/26 00:56:44.585, 2, 0, 97871, 0, 75.13
2026/09/26 00:56:44.585, 3, 0, 97871, 0, 76.71
2026/09/26 00:56:44.785, 0, 0, 97871, 0, 73.55
2026/09/26 00:56:44.785, 1, 0, 97871, 0, 76.28
2026/09/26 00:56:44.785, 2, 0, 97871, 0, 75.07
2026/09/26 00:56:44.785, 3, 0, 97871, 0, 76.71
2026/09/26 00:56:44.985, 0, 0, 97871, 0, 73.57
2026/09/26 00:56:44.985, 1, 0, 97871, 0, 76.27
2026/09/26 00:56:44.985, 2, 0, 97871, 0, 75.08
2026/09/26 00:56:44.986, 3, 0, 97871, 0, 76.72
2026/09/26 00:56:45.186, 0, 0, 97871, 0, 73.56
2026/09/26 00:56:45.186, 1, 0, 97871, 0, 76.23
2026/09/26 00:56:45.186, 2, 0, 97871, 0, 75.11
2026/09/26 00:56:45.186, 3, 0, 97871, 0, 76.71
2026/09/26 00:56:45.386, 0, 0, 97871, 0, 73.57
2026/09/26 00:56:45.386, 1, 0, 97871, 0, 76.19
2026/09/26 00:56:45.386, 2, 0, 97871, 0, 75.09
2026/09/26 00:56:45.386, 3, 0, 97871, 0, 76.70
2026/09/26 00:56:45.586, 0, 0, 97871, 0, 73.56
2026/09/26 00:56:45.586, 1, 0, 97871, 0, 76.17
2026/09/26 00:56:45.586, 2, 0, 97871, 0, 75.07
2026/09/26 00:56:45.586, 3, 0, 97871, 0, 76.70
2026/09/26 00:56:45.786, 0, 0, 97871, 0, 73.56
2026/09/26 00:56:45.786, 1, 0, 97871, 0, 76.15
2026/09/26 00:56:45.786, 2, 0, 97871, 0, 75.10
2026/09/26 00:56:45.786, 3, 0, 97871, 0, 76.67
2026/09/26 00:56:45.986, 0, 0, 97871, 0, 73.56
2026/09/26 00:56:45.986, 1, 0, 97871, 0, 76.14
2026/09/26 00:56:45.986, 2, 0, 97871, 0, 75.11
2026/09/26 00:56:45.986, 3, 0, 97871, 0, 76.69
2026/09/26 00:56:46.186, 0, 0, 97871, 0, 73.54
2026/09/26 00:56:46.186, 1, 0, 97871, 0, 76.15
2026/09/26 00:56:46.186, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:46.186, 3, 0, 97871, 0, 76.69
2026/09/26 00:56:46.386, 0, 0, 97871, 0, 73.54
2026/09/26 00:56:46.387, 1, 0, 97871, 0, 76.14
2026/09/26 00:56:46.387, 2, 0, 97871, 0, 75.05
2026/09/26 00:56:46.387, 3, 0, 97871, 0, 76.68
2026/09/26 00:56:46.587, 0, 0, 97871, 0, 73.55
2026/09/26 00:56:46.587, 1, 0, 97871, 0, 76.14
2026/09/26 00:56:46.587, 2, 0, 97871, 0, 75.07
2026/09/26 00:56:46.587, 3, 0, 97871, 0, 76.67
2026/09/26 00:56:46.787, 0, 0, 97871, 0, 73.54
2026/09/26 00:56:46.787, 1, 0, 97871, 0, 76.13
2026/09/26 00:56:46.787, 2, 0, 97871, 0, 75.06
2026/09/26 00:56:46.787, 3, 0, 97871, 0, 76.67
2026/09/26 00:56:46.987, 0, 0, 97871, 0, 73.53
2026/09/26 00:56:46.987, 1, 0, 97871, 0, 76.12
2026/09/26 00:56:46.987, 2, 0, 97871, 0, 75.00
2026/09/26 00:56:46.987, 3, 0, 97871, 0, 76.63
2026/09/26 00:56:47.187, 0, 0, 97871, 0, 73.52
2026/09/26 00:56:47.187, 1, 0, 97871, 0, 76.12
2026/09/26 00:56:47.187, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:47.187, 3, 0, 97871, 0, 76.63
2026/09/26 00:56:47.387, 0, 0, 97871, 0, 73.52
2026/09/26 00:56:47.387, 1, 0, 97871, 0, 76.11
2026/09/26 00:56:47.387, 2, 0, 97871, 0, 75.07
2026/09/26 00:56:47.387, 3, 0, 97871, 0, 76.62
2026/09/26 00:56:47.587, 0, 0, 97871, 0, 73.51
2026/09/26 00:56:47.587, 1, 0, 97871, 0, 76.08
2026/09/26 00:56:47.587, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:47.587, 3, 0, 97871, 0, 76.61
2026/09/26 00:56:47.788, 0, 0, 97871, 0, 73.50
2026/09/26 00:56:47.788, 1, 0, 97871, 0, 76.09
2026/09/26 00:56:47.788, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:47.788, 3, 0, 97871, 0, 76.60
2026/09/26 00:56:47.988, 0, 0, 97871, 0, 73.52
2026/09/26 00:56:47.988, 1, 0, 97871, 0, 76.10
2026/09/26 00:56:47.988, 2, 0, 97871, 0, 75.05
2026/09/26 00:56:47.988, 3, 0, 97871, 0, 76.59
2026/09/26 00:56:48.188, 0, 0, 97871, 0, 73.50
2026/09/26 00:56:48.188, 1, 0, 97871, 0, 76.09
2026/09/26 00:56:48.188, 2, 0, 97871, 0, 75.06
2026/09/26 00:56:48.188, 3, 0, 97871, 0, 76.59
2026/09/26 00:56:48.388, 0, 0, 97871, 0, 73.51
2026/09/26 00:56:48.388, 1, 0, 97871, 0, 76.08
2026/09/26 00:56:48.388, 2, 0, 97871, 0, 75.02
2026/09/26 00:56:48.388, 3, 0, 97871, 0, 76.58
2026/09/26 00:56:48.588, 0, 0, 97871, 0, 73.49
2026/09/26 00:56:48.588, 1, 0, 97871, 0, 76.10
2026/09/26 00:56:48.588, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:48.588, 3, 0, 97871, 0, 76.57
2026/09/26 00:56:48.788, 0, 0, 97871, 0, 73.48
2026/09/26 00:56:48.788, 1, 0, 97871, 0, 76.08
2026/09/26 00:56:48.788, 2, 0, 97871, 0, 75.04
2026/09/26 00:56:48.788, 3, 0, 97871, 0, 76.55
2026/09/26 00:56:48.988, 0, 0, 97871, 0, 73.46
