timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:08:10.815, 2, 22317, 97871, 0, 144.49
2026/09/26 00:08:10.815, 3, 22317, 97871, 0, 145.96
2026/09/26 00:08:11.016, 0, 22317, 97871, 0, 143.81
2026/09/26 00:08:11.016, 1, 22317, 97871, 0, 149.55
2026/09/26 00:08:11.016, 2, 22317, 97871, 0, 144.19
2026/09/26 00:08:11.016, 3, 22317, 97871, 0, 150.74
2026/09/26 00:08:11.216, 0, 22317, 97871, 32, 159.42
2026/09/26 00:08:11.216, 1, 22317, 97871, 61, 171.21
2026/09/26 00:08:11.216, 2, 22317, 97871, 79, 190.97
2026/09/26 00:08:11.216, 3, 22317, 97871, 1, 183.91
2026/09/26 00:08:11.416, 0, 22317, 97871, 100, 178.38
2026/09/26 00:08:11.416, 1, 22317, 97871, 100, 210.60
2026/09/26 00:08:11.416, 2, 22317, 97871, 100, 207.24
2026/09/26 00:08:11.416, 3, 22317, 97871, 100, 229.11
2026/09/26 00:08:11.616, 0, 22317, 97871, 100, 204.64
2026/09/26 00:08:11.616, 1, 22317, 97871, 100, 229.74
2026/09/26 00:08:11.616, 2, 22317, 97871, 100, 244.85
2026/09/26 00:08:11.616, 3, 22317, 97871, 100, 262.44
2026/09/26 00:08:11.816, 0, 22317, 97871, 100, 232.04
2026/09/26 00:08:11.816, 1, 22317, 97871, 100, 259.26
2026/09/26 00:08:11.816, 2, 22317, 97871, 100, 269.60
2026/09/26 00:08:11.816, 3, 22317, 97871, 100, 324.05
2026/09/26 00:08:12.016, 0, 22317, 97871, 100, 272.09
2026/09/26 00:08:12.016, 1, 22317, 97871, 100, 320.13
2026/09/26 00:08:12.016, 2, 22317, 97871, 100, 311.91
2026/09/26 00:08:12.016, 3, 22317, 97871, 100, 351.62
2026/09/26 00:08:12.216, 0, 22317, 97871, 100, 313.54
2026/09/26 00:08:12.216, 1, 22317, 97871, 100, 334.41
2026/09/26 00:08:12.216, 2, 22317, 97871, 100, 302.57
2026/09/26 00:08:12.216, 3, 22317, 97871, 100, 364.23
2026/09/26 00:08:12.416, 0, 22317, 97871, 100, 325.55
2026/09/26 00:08:12.417, 1, 22317, 97871, 100, 337.83
2026/09/26 00:08:12.417, 2, 22317, 97871, 100, 329.25
2026/09/26 00:08:12.417, 3, 22317, 97871, 100, 366.14
2026/09/26 00:08:12.617, 0, 22317, 97871, 100, 302.87
2026/09/26 00:08:12.617, 1, 22317, 97871, 100, 347.15
2026/09/26 00:08:12.617, 2, 22317, 97871, 100, 309.51
2026/09/26 00:08:12.617, 3, 22317, 97871, 100, 367.77
2026/09/26 00:08:12.817, 0, 22317, 97871, 100, 308.71
2026/09/26 00:08:12.817, 1, 22317, 97871, 100, 371.83
2026/09/26 00:08:12.817, 2, 22317, 97871, 100, 333.15
2026/09/26 00:08:12.817, 3, 22317, 97871, 100, 345.25
2026/09/26 00:08:13.017, 0, 22317, 97871, 100, 310.11
2026/09/26 00:08:13.017, 1, 22317, 97871, 100, 354.29
2026/09/26 00:08:13.017, 2, 22317, 97871, 100, 348.35
2026/09/26 00:08:13.017, 3, 22317, 97871, 100, 353.98
