baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,86,78,1.2410008493519464e-07,1.0625910043879313e-07,1.7840984496401517e-08,1.778708713651156e-08,2.144905604239966e-08,1.2410008309871046e-07,1.0625905133565539e-07,1.4798412014014033e-08,4.621075986800345e-07
first_order_abs,40,83,1.686782990410953e-07,1.5086226270278802e-07,1.7816036338307292e-08,2.228011162230814e-08,3.01162327076554e-08,1.6867829799593892e-07,1.508622773371826e-07,6.196152052625168e-09,9.70050052672574e-08
first_order_signed,40,83,1.686782990410953e-07,1.5086226270278802e-07,1.7816036338307292e-08,2.228011162230814e-08,3.01162327076554e-08,1.6867829799593892e-07,1.508622773371826e-07,6.196152052625168e-09,9.70050052672574e-08
first_order_abs,66,54,7.894446323495268e-08,6.11537206018827e-08,1.7790742633069984e-08,9.12867090807623e-09,1.2734994903063068e-08,7.894446696354862e-08,6.115369899362122e-08,4.7230619960202626e-08,3.53343365929183e-07
first_order_signed,66,54,7.894446323495268e-08,6.11537206018827e-08,1.7790742633069984e-08,9.12867090807623e-09,1.2734994903063068e-08,7.894446696354862e-08,6.115369899362122e-08,4.7230619960202626e-08,3.53343365929183e-07
first_order_abs,70,29,1.0342684881447056e-07,8.574879359306396e-08,1.76780552214066e-08,1.17350959838447e-08,1.2049417841275555e-08,1.0342686351805241e-07,8.574878762601656e-08,1.4216407076539892e-07,6.958753757411204e-08
first_order_signed,70,29,1.0342684881447056e-07,8.574879359306396e-08,1.76780552214066e-08,1.17350959838447e-08,1.2049417841275555e-08,1.0342686351805241e-07,8.574878762601656e-08,1.4216407076539892e-07,6.958753757411204e-08
first_order_abs,56,45,1.4315889224566716e-07,1.254834684071946e-07,1.767542383847257e-08,2.403109196080777e-08,2.6444372291933857e-08,1.4315888563487533e-07,1.2548346717267123e-07,4.6178003500167035e-08,9.83813547951381e-09
first_order_signed,56,45,1.4315889224566716e-07,1.254834684071946e-07,1.767542383847257e-08,2.403109196080777e-08,2.6444372291933857e-08,1.4315888563487533e-07,1.2548346717267123e-07,4.6178003500167035e-08,9.83813547951381e-09
first_order_abs,109,58,9.983759457675815e-08,8.223306785716865e-08,1.76045267195895e-08,1.1132776189803905e-08,1.5333798630834394e-08,9.983759241549706e-08,8.22331216454586e-08,2.1647768060678226e-08,6.540956254022636e-07
first_order_signed,109,58,9.983759457675815e-08,8.223306785716865e-08,1.76045267195895e-08,1.1132776189803905e-08,1.5333798630834394e-08,9.983759241549706e-08,8.22331216454586e-08,2.1647768060678226e-08,6.540956254022636e-07
first_order_abs,70,96,1.0342684881447056e-07,8.582929572172566e-08,1.7597553092744896e-08,1.17350959838447e-08,1.497712713849353e-08,1.0342686351805241e-07,8.58293063288329e-08,1.4216407076539892e-07,1.2358376176760406e-07
first_order_signed,70,96,1.0342684881447056e-07,8.582929572172566e-08,1.7597553092744896e-08,1.17350959838447e-08,1.497712713849353e-08,1.0342686351805241e-07,8.58293063288329e-08,1.4216407076539892e-07,1.2358376176760406e-07
first_order_abs,30,61,1.3951483361448216e-07,1.2192018378822234e-07,1.7594649826259825e-08,1.9487615121605018e-08,2.7173746053321678e-08,1.395148103711108e-07,1.2192018061796261e-07,1.6660143413524415e-07,2.6002747230406944e-08
first_order_signed,30,61,1.3951483361448216e-07,1.2192018378822234e-07,1.7594649826259825e-08,1.9487615121605018e-08,2.7173746053321678e-08,1.395148103711108e-07,1.2192018061796261e-07,1.6660143413524415e-07,2.6002747230406944e-08
first_order_abs,0,88,7.847932183537822e-08,6.089375628733603e-08,1.7585565548042195e-08,8.978830945416404e-09,9.857363747478586e-09,7.847932437243799e-08,6.089375403917074e-08,3.2327748326823853e-08,3.691947120572189e-08
first_order_signed,0,88,7.847932183537822e-08,6.089375628733603e-08,1.7585565548042195e-08,8.978830945416404e-09,9.857363747478586e-09,7.847932437243799e-08,6.089375403917074e-08,3.2327748326823853e-08,3.691947120572189e-08
first_order_abs,58,103,8.223306785716865e-08,6.467719250289398e-08,1.7555875354274665e-08,1.5333798630834394e-08,1.6147219428219726e-08,8.22331216454586e-08,6.467718094427255e-08,6.540956254022636e-07,1.7871247938348766e-07
first_order_signed,58,103,8.223306785716865e-08,6.467719250289398e-08,1.7555875354274665e-08,1.5333798630834394e-08,1.6147219428219726e-08,8.22331216454586e-08,6.467718094427255e-08,6.540956254022636e-07,1.7871247938348766e-07
first_order_abs,64,1,3.733916333558752e-07,3.559007473179022e-07,1.749088603797298e-08,6.85543749767703e-08,7.072924823603444e-08,3.7339162872740417e-07,3.5590073821367696e-07,1.2395754551547909e-08,2.5580798396450023e-08
first_order_signed,64,1,3.733916333558752e-07,3.559007473179022e-07,1.749088603797298e-08,6.85543749767703e-08,7.072924823603444e-08,3.7339162872740417e-07,3.5590073821367696e-07,1.2395754551547909e-08,2.5580798396450023e-08
first_order_abs,18,44,1.1121424421692042e-07,9.374412206434479e-08,1.7470122152575624e-08,1.278802433946069e-08,1.5900763639109528e-08,1.1121424847715389e-07,9.374412002216559e-08,3.830654517715742e-08,2.1784610693797647e-08
first_order_signed,18,44,1.1121424421692042e-07,9.374412206434479e-08,1.7470122152575624e-08,1.278802433946069e-08,1.5900763639109528e-08,1.1121424847715389e-07,9.374412002216559e-08,3.830654517715742e-08,2.1784610693797647e-08
first_order_abs,94,41,6.937384055685447e-08,5.190778471575686e-08,1.746605584109761e-08,8.977785936892246e-09,1.0775334335910712e-08,6.937384000593738e-08,5.190778651353867e-08,7.941279885111976e-09,3.46341462986068e-08
first_order_signed,94,41,6.937384055685447e-08,5.190778471575686e-08,1.746605584109761e-08,8.977785936892246e-09,1.0775334335910712e-08,6.937384000593738e-08,5.190778651353867e-08,7.941279885111976e-09,3.46341462986068e-08
first_order_abs,74,32,9.920240460487054e-08,8.18308618724767e-08,1.737154273239384e-08,1.141809853333342e-08,1.725679319442008e-08,9.920240984229167e-08,8.183085498103537e-08,5.2795304213162394e-08,8.421567577073036e-08
first_order_signed,74,32,9.920240460487054e-08,8.18308618724767e-08,1.737154273239384e-08,1.141809853333342e-08,1.725679319442008e-08,9.920240984229167e-08,8.183085498103537e-08,5.2795304213162394e-08,8.421567577073036e-08
first_order_abs,0,54,7.847932183537822e-08,6.11537206018827e-08,1.7325601233495525e-08,8.978830945416404e-09,1.2734994903063068e-08,7.847932437243799e-08,6.115369899362122e-08,3.2327748326823853e-08,3.53343365929183e-07
first_order_signed,0,54,7.847932183537822e-08,6.11537206018827e-08,1.7325601233495525e-08,8.978830945416404e-09,1.2734994903063068e-08,7.847932437243799e-08,6.115369899362122e-08,3.2327748326823853e-08,3.53343365929183e-07
first_order_abs,5,103,8.195346246644651e-08,6.467719250289398e-08,1.727626996355253e-08,1.28613865113536e-08,1.6147219428219726e-08,8.195345913009078e-08,6.467718094427255e-08,4.071036945891035e-08,1.7871247938348766e-07
first_order_signed,5,103,8.195346246644651e-08,6.467719250289398e-08,1.727626996355253e-08,1.28613865113536e-08,1.6147219428219726e-08,8.195345913009078e-08,6.467718094427255e-08,4.071036945891035e-08,1.7871247938348766e-07
first_order_abs,74,5,9.920240460487054e-08,8.195346246644651e-08,1.724894213842403e-08,1.141809853333342e-08,1.28613865113536e-08,9.920240984229167e-08,8.195345913009078e-08,5.2795304213162394e-08,4.071036945891035e-08
first_order_signed,74,5,9.920240460487054e-08,8.195346246644651e-08,1.724894213842403e-08,1.141809853333342e-08,1.28613865113536e-08,9.920240984229167e-08,8.195345913009078e-08,5.2795304213162394e-08,4.071036945891035e-08
first_order_abs,111,37,1.7751961480411947e-07,1.6034734217338941e-07,1.7172272630730058e-08,2.3435098750468342e-08,2.5993446683969523e-08,1.7751960967871128e-07,1.6034735494940833e-07,2.887234856544041e-08,7.967714799626396e-08
first_order_signed,111,37,1.7751961480411947e-07,1.6034734217338941e-07,1.7172272630730058e-08,2.3435098750468342e-08,2.5993446683969523e-08,1.7751960967871128e-07,1.6034735494940833e-07,2.887234856544041e-08,7.967714799626396e-08
first_order_abs,20,71,6.658259048085973e-08,4.947829772923908e-08,1.7104292751620654e-08,1.0459530819240115e-08,1.0919421056243549e-08,6.658258655534155e-08,4.9478291686000375e-08,5.8957126114293686e-08,1.2213917984001535e-07
first_order_signed,20,71,6.658259048085973e-08,4.947829772923908e-08,1.7104292751620654e-08,1.0459530819240115e-08,1.0919421056243549e-08,6.658258655534155e-08,4.9478291686000375e-08,5.8957126114293686e-08,1.2213917984001535e-07
first_order_abs,35,114,8.148785343427128e-07,7.978613724987586e-07,1.7017161843954195e-08,1.1857380037838538e-07,1.609809061164924e-07,8.14878546862019e-07,7.978613894010778e-07,1.5363401629803402e-08,2.1184531230611923e-08
first_order_signed,35,114,8.148785343427128e-07,7.978613724987586e-07,1.7017161843954195e-08,1.1857380037838538e-07,1.609809061164924e-07,8.14878546862019e-07,7.978613894010778e-07,1.5363401629803402e-08,2.1184531230611923e-08
first_order_abs,74,58,9.920240460487054e-08,8.223306785716865e-08,1.6969336747701896e-08,1.141809853333342e-08,1.5333798630834394e-08,9.920240984229167e-08,8.22331216454586e-08,5.2795304213162394e-08,6.540956254022636e-07
first_order_signed,74,58,9.920240460487054e-08,8.223306785716865e-08,1.6969336747701896e-08,1.141809853333342e-08,1.5333798630834394e-08,9.920240984229167e-08,8.22331216454586e-08,5.2795304213162394e-08,6.540956254022636e-07
first_order_abs,85,50,1.910761721314109e-07,1.741873628227445e-07,1.6888809308666385e-08,2.7133622282349276e-08,4.7874379394130526e-08,1.9107613979940652e-07,1.74187334778253e-07,1.692100276399687e-07,1.6100187211350373e-07
first_order_signed,85,50,1.910761721314109e-07,1.741873628227445e-07,1.6888809308666385e-08,2.7133622282349276e-08,4.7874379394130526e-08,1.9107613979940652e-07,1.74187334778253e-07,1.692100276399687e-07,1.6100187211350373e-07
first_order_abs,56,26,1.4315889224566716e-07,1.2649505103068067e-07,1.6663841214986493e-08,2.403109196080777e-08,2.8597835743937592e-08,1.4315888563487533e-07,1.2649502423300873e-07,4.6178003500167035e-08,2.1184759177155848e-07
first_order_signed,56,26,1.4315889224566716e-07,1.2649505103068067e-07,1.6663841214986493e-08,2.403109196080777e-08,2.8597835743937592e-08,1.4315888563487533e-07,1.2649502423300873e-07,4.6178003500167035e-08,2.1184759177155848e-07
first_order_abs,101,100,1.536263056847343e-07,1.3696808983206857e-07,1.6658215852665745e-08,1.940267622124736e-08,3.000378017148364e-08,1.536263027901441e-07,1.3696808309759945e-07,1.884176143380153e-08,4.916816119571488e-08
first_order_signed,101,100,1.536263056847343e-07,1.3696808983206857e-07,1.6658215852665745e-08,1.940267622124736e-08,3.000378017148364e-08,1.536263027901441e-07,1.3696808309759945e-07,1.884176143380153e-08,4.916816119571488e-08
first_order_abs,22,103,8.120662337631342e-08,6.467719250289398e-08,1.652943087341944e-08,9.432156233835087e-09,1.6147219428219726e-08,8.120663608224277e-08,6.467718094427255e-08,1.5646419980599118e-07,1.7871247938348766e-07
first_order_signed,22,103,8.120662337631342e-08,6.467719250289398e-08,1.652943087341944e-08,9.432156233835087e-09,1.6147219428219726e-08,8.120663608224277e-08,6.467718094427255e-08,1.5646419980599118e-07,1.7871247938348766e-07
first_order_abs,85,3,1.910761721314109e-07,1.7458485823640442e-07,1.6491313895006467e-08,2.7133622282349276e-08,2.794175095743867e-08,1.9107613979940652e-07,1.7458485501720133e-07,1.692100276399687e-07,1.843918835508727e-08
first_order_signed,85,3,1.910761721314109e-07,1.7458485823640442e-07,1.6491313895006467e-08,2.7133622282349276e-08,2.794175095743867e-08,1.9107613979940652e-07,1.7458485501720133e-07,1.692100276399687e-07,1.843918835508727e-08
first_order_abs,119,44,1.1002478243942163e-07,9.374412206434479e-08,1.628066037507684e-08,1.58144907391744e-08,1.5900763639109528e-08,1.1002477151578205e-07,9.374412002216559e-08,9.928344633601545e-08,2.1784610693797647e-08
first_order_signed,119,44,1.1002478243942163e-07,9.374412206434479e-08,1.628066037507684e-08,1.58144907391744e-08,1.5900763639109528e-08,1.1002477151578205e-07,9.374412002216559e-08,9.928344633601545e-08,2.1784610693797647e-08
first_order_abs,112,93,1.8775121915562393e-07,1.715425665122121e-07,1.620865264341183e-08,2.61056233075152e-08,2.9678436996860568e-08,1.877512261216907e-07,1.7154252418549731e-07,3.710264468653408e-08,2.4674176007551265e-07
first_order_signed,112,93,1.8775121915562393e-07,1.715425665122121e-07,1.620865264341183e-08,2.61056233075152e-08,2.9678436996860568e-08,1.877512261216907e-07,1.7154252418549731e-07,3.710264468653408e-08,2.4674176007551265e-07
first_order_abs,6,43,4.419068141869092e-08,2.8025249030131494e-08,1.616543238855943e-08,7.66865688728302e-09,7.735087914628735e-09,4.419067778371755e-08,2.8025247900131944e-08,8.225655860965927e-08,4.0320767485874076e-08
first_order_signed,6,43,4.419068141869092e-08,2.8025249030131494e-08,1.616543238855943e-08,7.66865688728302e-09,7.735087914628735e-09,4.419067778371755e-08,2.8025247900131944e-08,8.225655860965927e-08,4.0320767485874076e-08
first_order_abs,89,30,1.5566180091105214e-07,1.3951483361448216e-07,1.6146967296569983e-08,1.697718992055286e-08,1.9487615121605018e-08,1.5566179456527607e-07,1.395148103711108e-07,4.076643106433669e-08,1.6660143413524415e-07
first_order_signed,89,30,1.5566180091105214e-07,1.3951483361448216e-07,1.6146967296569983e-08,1.697718992055286e-08,1.9487615121605018e-08,1.5566179456527607e-07,1.395148103711108e-07,4.076643106433669e-08,1.6660143413524415e-07
first_order_abs,55,88,7.704004311600434e-08,6.089375628733603e-08,1.6146286828668316e-08,8.93364392462459e-09,9.857363747478586e-09,7.704005611230968e-08,6.089375403917074e-08,1.686954577999346e-07,3.691947120572189e-08
first_order_signed,55,88,7.704004311600434e-08,6.089375628733603e-08,1.6146286828668316e-08,8.93364392462459e-09,9.857363747478586e-09,7.704005611230968e-08,6.089375403917074e-08,1.686954577999346e-07,3.691947120572189e-08
first_order_abs,25,43,4.398683666027596e-08,2.8025249030131494e-08,1.596158763014447e-08,7.732449236463879e-09,7.735087914628735e-09,4.398686570539212e-08,2.8025247900131944e-08,6.603138202777444e-07,4.0320767485874076e-08
first_order_signed,25,43,4.398683666027596e-08,2.8025249030131494e-08,1.596158763014447e-08,7.732449236463879e-09,7.735087914628735e-09,4.398686570539212e-08,2.8025247900131944e-08,6.603138202777444e-07,4.0320767485874076e-08
first_order_abs,55,54,7.704004311600434e-08,6.11537206018827e-08,1.5886322514121647e-08,8.93364392462459e-09,1.2734994903063068e-08,7.704005611230968e-08,6.115369899362122e-08,1.686954577999346e-07,3.53343365929183e-07
first_order_signed,55,54,7.704004311600434e-08,6.11537206018827e-08,1.5886322514121647e-08,8.93364392462459e-09,1.2734994903063068e-08,7.704005611230968e-08,6.115369899362122e-08,1.686954577999346e-07,3.53343365929183e-07
first_order_abs,52,32,9.769869474793701e-08,8.18308618724767e-08,1.5867832875460306e-08,1.311920956315049e-08,1.725679319442008e-08,9.769868825060257e-08,8.183085498103537e-08,6.650379981151873e-08,8.421567577073036e-08
first_order_signed,52,32,9.769869474793701e-08,8.18308618724767e-08,1.5867832875460306e-08,1.311920956315049e-08,1.725679319442008e-08,9.769868825060257e-08,8.183085498103537e-08,6.650379981151873e-08,8.421567577073036e-08
first_order_abs,18,77,1.1121424421692042e-07,9.53560580840903e-08,1.5858186132830114e-08,1.278802433946069e-08,1.8228505149764374e-08,1.1121424847715389e-07,9.535607148336567e-08,3.830654517715742e-08,1.4051834391539347e-07
first_order_signed,18,77,1.1121424421692042e-07,9.53560580840903e-08,1.5858186132830114e-08,1.278802433946069e-08,1.8228505149764374e-08,1.1121424847715389e-07,9.535607148336567e-08,3.830654517715742e-08,1.4051834391539347e-07
first_order_abs,30,23,1.3951483361448216e-07,1.236929841197887e-07,1.582184949469345e-08,1.9487615121605018e-08,2.15616520193862e-08,1.395148103711108e-07,1.2369298474368406e-07,1.6660143413524415e-07,5.043902502875613e-09
first_order_signed,30,23,1.3951483361448216e-07,1.236929841197887e-07,1.582184949469345e-08,1.9487615121605018e-08,2.15616520193862e-08,1.395148103711108e-07,1.2369298474368406e-07,1.6660143413524415e-07,5.043902502875613e-09
first_order_abs,14,83,1.6647460659347185e-07,1.5086226270278802e-07,1.5612343890683832e-08,2.755652461772229e-08,3.01162327076554e-08,1.6647459233354311e-07,1.508622773371826e-07,8.565828161705159e-08,9.70050052672574e-08
first_order_signed,14,83,1.6647460659347185e-07,1.5086226270278802e-07,1.5612343890683832e-08,2.755652461772229e-08,3.01162327076554e-08,1.6647459233354311e-07,1.508622773371826e-07,8.565828161705159e-08,9.70050052672574e-08
first_order_abs,30,59,1.3951483361448216e-07,1.2390988504654918e-07,1.560494856793298e-08,1.9487615121605018e-08,2.8547320951588517e-08,1.395148103711108e-07,1.2390991344091162e-07,1.6660143413524415e-07,2.2915332728812888e-07
first_order_signed,30,59,1.3951483361448216e-07,1.2390988504654918e-07,1.560494856793298e-08,1.9487615121605018e-08,2.8547320951588517e-08,1.395148103711108e-07,1.2390991344091162e-07,1.6660143413524415e-07,2.2915332728812888e-07
first_order_abs,52,58,9.769869474793701e-08,8.223306785716865e-08,1.5465626890768363e-08,1.311920956315049e-08,1.5333798630834394e-08,9.769868825060257e-08,8.22331216454586e-08,6.650379981151873e-08,6.540956254022636e-07
first_order_signed,52,58,9.769869474793701e-08,8.223306785716865e-08,1.5465626890768363e-08,1.311920956315049e-08,1.5333798630834394e-08,9.769868825060257e-08,8.22331216454586e-08,6.650379981151873e-08,6.540956254022636e-07
first_order_abs,42,95,1.0567381538888496e-07,9.023565254489256e-08,1.5438162843992404e-08,1.4538637005401255e-08,1.663221138592519e-08,1.0567381281134658e-07,9.023567315580294e-08,2.439145757117567e-08,2.284120500257328e-07
first_order_signed,42,95,1.0567381538888496e-07,9.023565254489256e-08,1.5438162843992404e-08,1.4538637005401255e-08,1.663221138592519e-08,1.0567381281134658e-07,9.023567315580294e-08,2.439145757117567e-08,2.284120500257328e-07
first_order_abs,79,57,2.519509133831503e-07,2.3652235047802466e-07,1.5428562905125615e-08,3.6907157952015264e-08,5.993303862084076e-08,2.5195089392582304e-07,2.3652235370263952e-07,7.722665886699252e-08,1.3633446696937914e-08
first_order_signed,79,57,2.519509133831503e-07,2.3652235047802466e-07,1.5428562905125615e-08,3.6907157952015264e-08,5.993303862084076e-08,2.5195089392582304e-07,2.3652235370263952e-07,7.722665886699252e-08,1.3633446696937914e-08
first_order_abs,109,69,9.983759457675815e-08,8.45386329917001e-08,1.5298961585058046e-08,1.1132776189803905e-08,1.6267421987237184e-08,9.983759241549706e-08,8.453864097646147e-08,2.1647768060678226e-08,9.445103476480743e-08
first_order_signed,109,69,9.983759457675815e-08,8.45386329917001e-08,1.5298961585058046e-08,1.1132776189803905e-08,1.6267421987237184e-08,9.983759241549706e-08,8.453864097646147e-08,2.1647768060678226e-08,9.445103476480743e-08
first_order_abs,124,63,3.578021449615475e-07,3.4258157009361574e-07,1.5220574867931756e-08,5.0553060670921465e-08,7.150470953121157e-08,3.57802150574571e-07,3.425816146318539e-07,1.5687506544418293e-08,1.300076887620298e-07
first_order_signed,124,63,3.578021449615475e-07,3.4258157009361574e-07,1.5220574867931756e-08,5.0553060670921465e-08,7.150470953121157e-08,3.57802150574571e-07,3.425816146318539e-07,1.5687506544418293e-08,1.300076887620298e-07
first_order_abs,33,98,2.627755622723985e-07,2.478818965778365e-07,1.489366569456199e-08,4.408899316743486e-08,7.257282046424507e-08,2.627755861794867e-07,2.4788189989521925e-07,9.097911536865062e-08,1.338291651234561e-08
first_order_signed,33,98,2.627755622723985e-07,2.478818965778365e-07,1.489366569456199e-08,4.408899316743486e-08,7.257282046424507e-08,2.627755861794867e-07,2.4788189989521925e-07,9.097911536865062e-08,1.338291651234561e-08
first_order_abs,113,72,5.735104618291518e-08,4.246981134017547e-08,1.4881234842739709e-08,7.3501448705215465e-09,8.833352005410688e-09,5.735104124937607e-08,4.246982143740752e-08,8.602352426917145e-08,2.3775081000264208e-07
first_order_signed,113,72,5.735104618291518e-08,4.246981134017547e-08,1.4881234842739709e-08,7.3501448705215465e-09,8.833352005410688e-09,5.735104124937607e-08,4.246982143740752e-08,8.602352426917145e-08,2.3775081000264208e-07
first_order_abs,79,2,2.519509133831503e-07,2.3712965596262547e-07,1.482125742052481e-08,3.6907157952015264e-08,5.0360903980362076e-08,2.5195089392582304e-07,2.3712965457889368e-07,7.722665886699252e-08,5.8353384105042336e-09
first_order_signed,79,2,2.519509133831503e-07,2.3712965596262547e-07,1.482125742052481e-08,3.6907157952015264e-08,5.0360903980362076e-08,2.5195089392582304e-07,2.3712965457889368e-07,7.722665886699252e-08,5.8353384105042336e-09
first_order_abs,70,39,1.0342684881447056e-07,8.870800678502373e-08,1.4718842029446833e-08,1.17350959838447e-08,1.3708437429649222e-08,1.0342686351805241e-07,8.870800627391873e-08,1.4216407076539892e-07,5.761655788722252e-09
first_order_signed,70,39,1.0342684881447056e-07,8.870800678502373e-08,1.4718842029446833e-08,1.17350959838447e-08,1.3708437429649222e-08,1.0342686351805241e-07,8.870800627391873e-08,1.4216407076539892e-07,5.761655788722252e-09
first_order_abs,20,41,6.658259048085973e-08,5.190778471575686e-08,1.4674805765102876e-08,1.0459530819240115e-08,1.0775334335910712e-08,6.658258655534155e-08,5.190778651353867e-08,5.8957126114293686e-08,3.46341462986068e-08
first_order_signed,20,41,6.658259048085973e-08,5.190778471575686e-08,1.4674805765102876e-08,1.0459530819240115e-08,1.0775334335910712e-08,6.658258655534155e-08,5.190778651353867e-08,5.8957126114293686e-08,3.46341462986068e-08
first_order_abs,119,77,1.1002478243942163e-07,9.53560580840903e-08,1.4668724355331329e-08,1.58144907391744e-08,1.8228505149764374e-08,1.1002477151578205e-07,9.535607148336567e-08,9.928344633601545e-08,1.4051834391539347e-07
first_order_signed,119,77,1.1002478243942163e-07,9.53560580840903e-08,1.4668724355331329e-08,1.58144907391744e-08,1.8228505149764374e-08,1.1002477151578205e-07,9.535607148336567e-08,9.928344633601545e-08,1.4051834391539347e-07
first_order_abs,74,69,9.920240460487054e-08,8.45386329917001e-08,1.466377161317044e-08,1.141809853333342e-08,1.6267421987237184e-08,9.920240984229167e-08,8.453864097646147e-08,5.2795304213162394e-08,9.445103476480743e-08
first_order_signed,74,69,9.920240460487054e-08,8.45386329917001e-08,1.466377161317044e-08,1.141809853333342e-08,1.6267421987237184e-08,9.920240984229167e-08,8.453864097646147e-08,5.2795304213162394e-08,9.445103476480743e-08
first_order_abs,22,20,8.120662337631342e-08,6.658259048085973e-08,1.4624032895453688e-08,9.432156233835087e-09,1.0459530819240115e-08,8.120663608224277e-08,6.658258655534155e-08,1.5646419980599118e-07,5.8957126114293686e-08
first_order_signed,22,20,8.120662337631342e-08,6.658259048085973e-08,1.4624032895453688e-08,9.432156233835087e-09,1.0459530819240115e-08,8.120663608224277e-08,6.658258655534155e-08,1.5646419980599118e-07,5.8957126114293686e-08
first_order_abs,66,103,7.894446323495268e-08,6.467719250289398e-08,1.4267270732058698e-08,9.12867090807623e-09,1.6147219428219726e-08,7.894446696354862e-08,6.467718094427255e-08,4.7230619960202626e-08,1.7871247938348766e-07
first_order_signed,66,103,7.894446323495268e-08,6.467719250289398e-08,1.4267270732058698e-08,9.12867090807623e-09,1.6147219428219726e-08,7.894446696354862e-08,6.467718094427255e-08,4.7230619960202626e-08,1.7871247938348766e-07
first_order_abs,30,27,1.3951483361448216e-07,1.2530861549373684e-07,1.4206218120745326e-08,1.9487615121605018e-08,2.7043274819504857e-08,1.395148103711108e-07,1.2530867365967424e-07,1.6660143413524415e-07,4.641814704970573e-07
first_order_signed,30,27,1.3951483361448216e-07,1.2530861549373684e-07,1.4206218120745326e-08,1.9487615121605018e-08,2.7043274819504857e-08,1.395148103711108e-07,1.2530867365967424e-07,1.6660143413524415e-07,4.641814704970573e-07
first_order_abs,101,30,1.536263056847343e-07,1.3951483361448216e-07,1.411147207025215e-08,1.940267622124736e-08,1.9487615121605018e-08,1.536263027901441e-07,1.395148103711108e-07,1.884176143380153e-08,1.6660143413524415e-07
first_order_signed,101,30,1.536263056847343e-07,1.3951483361448216e-07,1.411147207025215e-08,1.940267622124736e-08,1.9487615121605018e-08,1.536263027901441e-07,1.395148103711108e-07,1.884176143380153e-08,1.6660143413524415e-07
first_order_abs,108,37,1.744410628610865e-07,1.6034734217338941e-07,1.4093720687697087e-08,2.357083679349614e-08,2.5993446683969523e-08,1.7444106958919292e-07,1.6034735494940833e-07,3.856951058105276e-08,7.967714799626396e-08
first_order_signed,108,37,1.744410628610865e-07,1.6034734217338941e-07,1.4093720687697087e-08,2.357083679349614e-08,2.5993446683969523e-08,1.7444106958919292e-07,1.6034735494940833e-07,3.856951058105276e-08,7.967714799626396e-08
first_order_abs,109,29,9.983759457675815e-08,8.574879359306396e-08,1.4088800983694186e-08,1.1132776189803905e-08,1.2049417841275555e-08,9.983759241549706e-08,8.574878762601656e-08,2.1647768060678226e-08,6.958753757411204e-08
first_order_signed,109,29,9.983759457675815e-08,8.574879359306396e-08,1.4088800983694186e-08,1.1132776189803905e-08,1.2049417841275555e-08,9.983759241549706e-08,8.574878762601656e-08,2.1647768060678226e-08,6.958753757411204e-08
first_order_abs,127,49,1.3031599435410752e-07,1.1626997167262457e-07,1.4046022681482944e-08,2.0738731221214835e-08,2.5099755562862924e-08,1.303159962162681e-07,1.1627000873204452e-07,1.4289578174746489e-08,3.187359505840401e-07
first_order_signed,127,49,1.3031599435410752e-07,1.1626997167262457e-07,1.4046022681482944e-08,2.0738731221214835e-08,2.5099755562862924e-08,1.303159962162681e-07,1.1627000873204452e-07,1.4289578174746489e-08,3.187359505840401e-07
first_order_abs,30,45,1.3951483361448216e-07,1.254834684071946e-07,1.4031365207287573e-08,1.9487615121605018e-08,2.6444372291933857e-08,1.395148103711108e-07,1.2548346717267123e-07,1.6660143413524415e-07,9.83813547951381e-09
first_order_signed,30,45,1.3951483361448216e-07,1.254834684071946e-07,1.4031365207287573e-08,1.9487615121605018e-08,2.6444372291933857e-08,1.395148103711108e-07,1.2548346717267123e-07,1.6660143413524415e-07,9.83813547951381e-09
first_order_abs,109,96,9.983759457675815e-08,8.582929572172566e-08,1.4008298855032483e-08,1.1132776189803905e-08,1.497712713849353e-08,9.983759241549706e-08,8.58293063288329e-08,2.1647768060678226e-08,1.2358376176760406e-07
first_order_signed,109,96,9.983759457675815e-08,8.582929572172566e-08,1.4008298855032483e-08,1.1132776189803905e-08,1.497712713849353e-08,9.983759241549706e-08,8.58293063288329e-08,2.1647768060678226e-08,1.2358376176760406e-07
first_order_abs,0,103,7.847932183537822e-08,6.467719250289398e-08,1.380212933248424e-08,8.978830945416404e-09,1.6147219428219726e-08,7.847932437243799e-08,6.467718094427255e-08,3.2327748326823853e-08,1.7871247938348766e-07
first_order_signed,0,103,7.847932183537822e-08,6.467719250289398e-08,1.380212933248424e-08,8.978830945416404e-09,1.6147219428219726e-08,7.847932437243799e-08,6.467718094427255e-08,3.2327748326823853e-08,1.7871247938348766e-07
first_order_abs,18,53,1.1121424421692042e-07,9.752400249585814e-08,1.3690241721062273e-08,1.278802433946069e-08,2.5503542300242542e-08,1.1121424847715389e-07,9.752397289730652e-08,3.830654517715742e-08,3.035001729349403e-07
first_order_signed,18,53,1.1121424421692042e-07,9.752400249585814e-08,1.3690241721062273e-08,1.278802433946069e-08,2.5503542300242542e-08,1.1121424847715389e-07,9.752397289730652e-08,3.830654517715742e-08,3.035001729349403e-07
first_order_abs,112,50,1.8775121915562393e-07,1.741873628227445e-07,1.356385633287943e-08,2.61056233075152e-08,4.7874379394130526e-08,1.877512261216907e-07,1.74187334778253e-07,3.710264468653408e-08,1.6100187211350373e-07
