layer,expert,beta_global,signed_residual,absolute_residual,signed_residual_over_abs_g0_pct,ratio_deviation_percentage_points
0,67,0.25,-8.204992241189757e-12,8.204992241189757e-12,-0.003501245667255862,0.003501245667251851
0,68,0.25,3.036788598365092e-10,3.036788598365092e-10,0.08914937078345316,-0.08914937078345986
0,69,0.25,1.1458034521183436e-10,1.1458034521183436e-10,0.07407380696992688,-0.0740738069699205
0,70,0.25,-3.197442310920451e-13,3.197442310920451e-13,-0.0002789570428470579,0.0002789570428518573
0,71,0.25,4.771649741996953e-10,4.771649741996953e-10,0.5439781485302141,-0.5439781485302149
0,72,0.25,2.0961010704922955e-13,2.0961010704922955e-13,0.0003091861403277457,-0.00030918614032771075
0,73,0.25,1.3239054297287112e-10,1.3239054297287112e-10,0.22937732309199804,-0.22937732309199532
0,74,0.25,1.4931167413578805e-11,1.4931167413578805e-11,0.013473057107585411,-0.01347305710758917
0,75,0.25,1.6330545804521535e-09,1.6330545804521535e-09,0.33949435206139805,-0.33949435206139356
0,76,0.25,2.3425705819590803e-13,2.3425705819590803e-13,0.0009048633066316034,-0.0009048633066299772
0,77,0.25,1.4031442674422578e-11,1.4031442674422578e-11,0.00823157780390633,-0.008231577803911705
0,78,0.25,2.2959767420616117e-10,2.2959767420616117e-10,0.15020117000078279,-0.15020117000078415
0,79,0.25,-2.1387336346379016e-11,2.1387336346379016e-11,-0.006634754014180475,0.006634754014186228
0,80,0.25,4.256044405792636e-10,4.256044405792636e-10,0.25368485419447284,-0.25368485419447495
0,81,0.25,1.3006875576593302e-09,1.3006875576593302e-09,0.29650875920975833,-0.2965087592097575
0,82,0.25,3.000550918841327e-10,3.000550918841327e-10,0.040160492088091096,-0.04016049208809136
0,83,0.25,8.729159617359983e-10,8.729159617359983e-10,0.3510411794745892,-0.351041179474592
0,84,0.25,5.323414598024101e-09,5.323414598024101e-09,0.6955270091042626,-0.6955270091042678
0,85,0.25,1.0263789818054647e-11,1.0263789818054647e-11,0.005133911387943081,-0.005133911387943613
0,86,0.25,5.3718807180302974e-11,5.3718807180302974e-11,0.03212916824456322,-0.03212916824456613
0,87,0.25,3.2802915939100785e-10,3.2802915939100785e-10,0.09014496769808579,-0.09014496769808034
0,88,0.25,1.0230039038106042e-11,1.0230039038106042e-11,0.014124124740816547,-0.014124124740817479
0,89,0.25,-8.86402062860725e-13,8.86402062860725e-13,-0.000530255169839137,0.0005302551698349589
0,90,0.25,1.5732837255200138e-10,1.5732837255200138e-10,0.2621503527344169,-0.2621503527344231
0,91,0.25,2.155360334654688e-10,2.155360334654688e-10,0.06339057975945099,-0.0633905797594565
0,92,0.25,-8.428813202954188e-13,8.428813202954188e-13,-0.0009016156610621325,0.0009016156610641701
0,93,0.25,1.9526780192791193e-10,1.9526780192791193e-10,0.07509195393190668,-0.07509195393190282
0,94,0.25,-1.3084644479022245e-11,1.3084644479022245e-11,-0.01597160895811683,0.015971608958111005
0,95,0.25,3.501643419667744e-11,3.501643419667744e-11,0.027138714495161538,-0.027138714495166028
0,96,0.25,-7.739853202792801e-11,7.739853202792801e-11,-0.05872701203718083,0.058727012037181225
0,97,0.25,2.3104540503027238e-10,2.3104540503027238e-10,0.15148990914402397,-0.1514899091440185
0,98,0.25,5.545430781239702e-09,5.545430781239702e-09,0.957444866535044,-0.9574448665350417
0,99,0.25,-4.313704948799568e-11,4.313704948799568e-11,-0.025247270209086157,0.025247270209092676
0,100,0.25,1.7616095249195496e-09,1.7616095249195496e-09,0.6438940128968653,-0.6438940128968653
0,101,0.25,6.494804694057166e-11,6.494804694057166e-11,0.03392806513401607,-0.03392806513402036
0,102,0.25,1.624087531126861e-10,1.624087531126861e-10,0.022017710419358155,-0.022017710419362402
0,103,0.25,8.86659634602438e-10,8.86659634602438e-10,0.7229617979770019,-0.7229617979770069
0,104,0.25,1.9461623423921992e-09,1.9461623423921992e-09,0.27296504913645947,-0.27296504913645947
0,105,0.25,7.847233973734546e-11,7.847233973734546e-11,0.050025619784996735,-0.05002561978500353
0,106,0.25,1.7711911937112745e-08,1.7711911937112745e-08,1.2109159207853764,-1.2109159207853821
0,107,0.25,9.208314111219806e-10,9.208314111219806e-10,0.25980979418300154,-0.2598097941829991
0,108,0.25,-1.1435119517955172e-10,1.1435119517955172e-10,-0.06038683143445731,0.06038683143445667
0,109,0.25,-9.166001291305292e-13,9.166001291305292e-13,-0.0008656678157456252,0.0008656678157450415
0,110,0.25,2.8243860583643254e-09,2.8243860583643254e-09,0.715503249003274,-0.7155032490032767
0,111,0.25,5.218048215738236e-11,5.218048215738236e-11,0.02469576083708835,-0.024695760837090575
0,112,0.25,4.241940132487798e-12,4.241940132487798e-12,0.0017498055869270002,-0.0017498055869253903
0,113,0.25,-1.9586998689646862e-11,1.9586998689646862e-11,-0.031080663376614092,0.031080663376613415
0,114,0.25,2.033092982856033e-08,2.033092982856033e-08,1.500540741827809,-1.5005407418278054
0,115,0.25,3.949921278945112e-09,3.949921278945112e-09,0.295312027935408,-0.29531202793540956
0,116,0.25,4.995115432393504e-11,4.995115432393504e-11,0.026597439169802742,-0.02659743916980517
0,117,0.25,-2.801314735734195e-12,2.801314735734195e-12,-0.0032768556083186337,0.0032768556083198064
0,118,0.25,8.029887865745877e-11,8.029887865745877e-11,0.10051064166431219,-0.10051064166431445
0,119,0.25,-2.2799540033702215e-12,2.2799540033702215e-12,-0.0015486815091530276,0.001548681509149219
0,120,0.25,1.3653433938998205e-09,1.3653433938998205e-09,0.2143060792463296,-0.21430607924632739
0,121,0.25,-2.7542412794900883e-12,2.7542412794900883e-12,-0.011200354366064999,0.0112003543660677
0,122,0.25,8.01438915232211e-11,8.01438915232211e-11,0.04748054546819205,-0.047480545468189916
0,123,0.25,5.2731152777596435e-12,5.2731152777596435e-12,0.008902273637988121,-0.008902273637986013
0,124,0.25,2.2593127368963906e-10,2.2593127368963906e-10,0.044019892666607344,-0.04401989266661133
0,125,0.25,6.680807018710766e-10,6.680807018710766e-10,0.056540025604410134,-0.05654002560440574
0,126,0.25,9.358132047054823e-10,9.358132047054823e-10,0.16532539166241042,-0.16532539166240667
0,127,0.25,1.5248478035800872e-09,1.5248478035800872e-09,0.7744384963865557,-0.7744384963865514
0,0,0.5,9.253930954855605e-11,9.253930954855605e-11,0.10119817709243913,-0.10119817709244217
0,1,0.5,2.7686226644618728e-09,2.7686226644618728e-09,0.5370305460285355,-0.5370305460285323
0,2,0.5,3.3958116318899556e-09,3.3958116318899556e-09,0.7866172849601181,-0.7866172849601156
0,3,0.5,2.672351229193737e-10,2.672351229193737e-10,0.09992895505638785,-0.09992895505638444
0,4,0.5,-3.602806941671588e-11,3.602806941671588e-11,-0.01567367110730831,0.015673671107307996
0,5,0.5,1.7550405573274475e-12,1.7550405573274475e-12,0.0016491069051244095,-0.0016491069051269847
0,6,0.5,1.6466827901240322e-10,1.6466827901240322e-10,0.23641575355226147,-0.23641575355225797
0,7,0.5,4.440607881406322e-10,4.440607881406322e-10,0.11850374010364072,-0.11850374010364106
0,8,0.5,-1.0218315082966001e-10,1.0218315082966001e-10,-0.04798514605973081,0.047985146059730255
0,9,0.5,2.787992059438693e-12,2.787992059438693e-12,0.014610008875382581,-0.014610008875379776
0,10,0.5,1.8739676477252942e-10,1.8739676477252942e-10,0.17151935534020663,-0.1715193553402088
0,11,0.5,4.135003450755903e-11,4.135003450755903e-11,0.06296162810904819,-0.0629616281090506
0,12,0.5,2.966160650430538e-10,2.966160650430538e-10,0.1764353690341536,-0.17643536903415225
0,13,0.5,-2.3083401856638375e-10,2.3083401856638375e-10,-0.04832640858606184,0.04832640858606396
0,14,0.5,4.710045686806552e-10,4.710045686806552e-10,0.16945145663629657,-0.16945145663629546
0,15,0.5,9.083844787483031e-12,9.083844787483031e-12,0.02673705642824715,-0.026737056428245864
0,16,0.5,2.0681795831478667e-08,2.0681795831478667e-08,1.5048217510143251,-1.504821751014326
0,17,0.5,2.5084290200538817e-10,2.5084290200538817e-10,0.0852858551006778,-0.08528585510067899
0,18,0.5,-7.535305712735862e-12,7.535305712735862e-12,-0.005768221597178951,0.00576822159717949
0,19,0.5,-3.949907068090397e-11,3.949907068090397e-11,-0.008610022661133577,0.008610022661130756
0,20,0.5,1.4946976989449468e-10,1.4946976989449468e-10,0.1538702526910745,-0.15387025269107113
0,21,0.5,5.019913373871532e-09,5.019913373871532e-09,0.5634891088655312,-0.5634891088655323
0,22,0.5,1.4440004747484636e-11,1.4440004747484636e-11,0.014456135773364496,-0.01445613577336502
0,23,0.5,1.999822529796802e-11,1.999822529796802e-11,0.009024906400866365,-0.009024906400867394
0,24,0.5,-2.6965096822095802e-12,2.6965096822095802e-12,-0.0034865333224618415,0.0034865333224587403
0,25,0.5,-1.5861978397424537e-11,1.5861978397424537e-11,-0.026454744300431328,0.026454744300430377
0,26,0.5,1.5065850789142132e-09,1.5065850789142132e-09,0.8594950052870984,-0.8594950052871013
0,27,0.5,1.0260663430017303e-09,1.0260663430017303e-09,0.5097939024898691,-0.5097939024898679
0,28,0.5,5.009752612750162e-10,5.009752612750162e-10,0.127805184772806,-0.12780518477280367
0,29,0.5,6.217248937900877e-12,6.217248937900877e-12,0.005615784217310183,-0.005615784217312125
0,30,0.5,2.4158453015843406e-11,2.4158453015843406e-11,0.013569465446074624,-0.013569465446074958
0,31,0.5,1.0127081395694404e-09,1.0127081395694404e-09,0.3674987589832543,-0.36749875898325257
0,32,0.5,2.681304067664314e-10,2.681304067664314e-10,0.1889872270857119,-0.18898722708571114
0,33,0.5,1.1294076784906792e-10,1.1294076784906792e-10,0.02809379094875498,-0.028093790948751973
0,34,0.5,7.928946388346958e-10,7.928946388346958e-10,0.1431202644237626,-0.14312026442376435
0,35,0.5,7.908283805591054e-09,7.908283805591054e-09,0.6886311172228611,-0.6886311172228616
0,36,0.5,1.0872636124759083e-11,1.0872636124759083e-11,0.02571864510274054,-0.025718645102742244
0,37,0.5,-4.794031838173396e-11,4.794031838173396e-11,-0.02190282896120794,0.021902828961209764
0,38,0.5,2.758682171588589e-12,2.758682171588589e-12,0.0035010863963518364,-0.0035010863963549355
0,39,0.5,1.0324185950594256e-11,1.0324185950594256e-11,0.008338905516642257,-0.008338905516644957
0,40,0.5,-1.1598544347179995e-10,1.1598544347179995e-10,-0.05509511607202858,0.05509511607203166
0,41,0.5,5.2660098504020425e-11,5.2660098504020425e-11,0.05017043902561206,-0.05017043902561369
0,42,0.5,-1.0082601420435822e-11,1.0082601420435822e-11,-0.007451560915591512,0.00745156091559096
0,43,0.5,2.6645352591003757e-10,2.6645352591003757e-10,0.40060159677125795,-0.40060159677125995
0,44,0.5,2.233626616998663e-10,2.233626616998663e-10,0.15412805334535418,-0.15412805334535307
0,45,0.5,3.084394961661019e-10,3.084394961661019e-10,0.16874380655924345,-0.1687438065592417
0,46,0.5,-1.1606715588641237e-11,1.1606715588641237e-11,-0.009813662372285713,0.009813662372287979
0,47,0.5,6.03090910544779e-11,6.03090910544779e-11,0.08392844138128253,-0.08392844138128197
0,48,0.5,1.390869641682002e-10,1.390869641682002e-10,0.28541914573797067,-0.28541914573796845
0,49,0.5,-5.255529345049581e-11,5.255529345049581e-11,-0.035648719212584785,0.035648719212588276
0,50,0.5,3.503899392853782e-09,3.503899392853782e-09,1.04359122866154,-1.0435912286615405
0,51,0.5,-1.2185807918285718e-11,1.2185807918285718e-11,-0.009246469358332766,0.009246469358330955
0,52,0.5,-6.092903959142859e-12,6.092903959142859e-12,-0.005320467089234812,0.005320467089234171
0,53,0.5,1.7276455821502168e-09,1.7276455821502168e-09,0.8259619557699682,-0.8259619557699693
0,54,0.5,-5.694111848697503e-11,5.694111848697503e-11,-0.06832429149276353,0.06832429149276464
0,55,0.5,1.1446843473095214e-11,1.1446843473095214e-11,0.010911937212266236,-0.010911937212263467
0,56,0.5,-6.441780442401068e-11,6.441780442401068e-11,-0.03481841730668136,0.034818417306681226
0,57,0.5,6.4373253394478525e-09,6.4373253394478525e-09,1.279772911231119,-1.2797729112311202
0,58,0.5,-1.0864198429771932e-11,1.0864198429771932e-11,-0.010047618417080847,0.010047618417083015
0,59,0.5,3.813838134192338e-10,3.813838134192338e-10,0.25592403955176696,-0.2559240395517648
0,60,0.5,6.679385933239246e-10,6.679385933239246e-10,0.11214027110737242,-0.11214027110737135
0,61,0.5,1.1227427876292495e-09,1.1227427876292495e-09,0.42714605466367656,-0.42714605466367317
0,62,0.5,5.864109198228107e-10,5.864109198228107e-10,0.19905069244461165,-0.19905069244461515
0,63,0.5,1.3007053212277242e-09,1.3007053212277242e-09,0.21881541464216966,-0.21881541464217236
0,64,0.5,1.103714453165594e-09,1.103714453165594e-09,0.1733542506287264,-0.17335425062872645
0,65,0.5,1.472912458666542e-09,1.472912458666542e-09,0.34992549224108493,-0.34992549224108416
0,66,0.5,3.5273117759970773e-11,3.5273117759970773e-11,0.03657724383716637,-0.036577243837164986
0,67,0.5,-1.2292389328649733e-11,1.2292389328649733e-11,-0.005245425420526211,0.005245425420525862
0,68,0.5,3.9389647099596914e-10,3.9389647099596914e-10,0.1156340700239011,-0.11563407002390136
0,69,0.5,1.454516507237713e-10,1.454516507237713e-10,0.09403146306856353,-0.09403146306856058
0,70,0.5,-5.044853423896711e-13,5.044853423896711e-13,-0.0004401322231586913,0.0004401322231615268
0,71,0.5,6.046647627044877e-10,6.046647627044877e-10,0.6893306002795426,-0.6893306002795399
0,72,0.5,-1.0800249583553523e-12,1.0800249583553523e-12,-0.0015930946891463506,0.0015930946891486997
0,73,0.5,1.7173817923321621e-10,1.7173817923321621e-10,0.2975502852441742,-0.2975502852441707
0,74,0.5,1.9330315126353526e-11,1.9330315126353526e-11,0.017442603943221037,-0.01744260394322339
0,75,0.5,2.099497464769229e-09,2.099497464769229e-09,0.43646277349715346,-0.4364627734971549
0,76,0.5,3.0020430585864233e-13,3.0020430585864233e-13,0.0011595973370293153,-0.0011595973370290835
0,77,0.5,1.588063014423824e-11,1.588063014423824e-11,0.009316407844907278,-0.009316407844906394
0,78,0.5,2.942002197414695e-10,2.942002197414695e-10,0.19246369708422031,-0.1924636970842215
0,79,0.5,-2.8691715669992846e-11,2.8691715669992846e-11,-0.0089007098701863,0.008900709870182766
0,80,0.5,5.448477224945236e-10,5.448477224945236e-10,0.32476074462731574,-0.3247607446273193
0,81,0.5,1.684831829606992e-09,1.684831829606992e-09,0.3840794757604043,-0.3840794757604016
0,82,0.5,3.9042902244545985e-10,3.9042902244545985e-10,0.05225647586389518,-0.05225647586389215
0,83,0.5,1.132619331656315e-09,1.132619331656315e-09,0.45548030223853475,-0.4554803022385343
0,84,0.5,6.557556275765819e-09,6.557556275765819e-09,0.8567729263862303,-0.8567729263862276
0,85,0.5,1.34789956973691e-11,1.34789956973691e-11,0.00674214600410386,-0.006742146004100391
0,86,0.5,6.9469763275265e-11,6.9469763275265e-11,0.041549800327647185,-0.04154980032764399
0,87,0.5,4.276827780813619e-10,4.276827780813619e-10,0.11753055821850455,-0.11753055821850467
0,88,0.5,1.3573142609857314e-11,1.3573142609857314e-11,0.01873978766184741,-0.01873978766185047
0,89,0.5,-1.2150280781497713e-12,1.2150280781497713e-12,-0.0007268427578556506,0.0007268427578566161
0,90,0.5,2.0522250565591094e-10,2.0522250565591094e-10,0.3419545462402582,-0.34195454624025956
0,91,0.5,2.79605671948957e-10,2.79605671948957e-10,0.08223388620406659,-0.08223388620406524
0,92,0.5,-1.241673430740775e-12,1.241673430740775e-12,-0.001328196727254859,0.0013281967272575912
0,93,0.5,2.531166387598205e-10,2.531166387598205e-10,0.09733823389976208,-0.09733823389976237
0,94,0.5,-1.751310207964707e-11,1.751310207964707e-11,-0.02137715078985526,0.021377150789852806
0,95,0.5,4.524380869952438e-11,4.524380869952438e-11,0.03506521538068557,-0.03506521538068341
0,96,0.5,-1.0453859999870474e-10,1.0453859999870474e-10,-0.07931984573375009,0.07931984573374962
0,97,0.5,3.0027891284589714e-10,3.0027891284589714e-10,0.19688435361409196,-0.19688435361409518
0,98,0.5,6.9123586854402674e-09,6.9123586854402674e-09,1.1934514377878838,-1.1934514377878855
0,99,0.5,-5.830003146911622e-11,5.830003146911622e-11,-0.03412186658961488,0.034121866589615024
0,100,0.5,2.1841231045982568e-09,2.1841231045982568e-09,0.7983288978553618,-0.7983288978553631
0,101,0.5,8.239808835242002e-11,8.239808835242002e-11,0.043043753280176934,-0.0430437532801804
0,102,0.5,1.98596694644948e-10,1.98596694644948e-10,0.026923699795295113,-0.026923699795297296
0,103,0.5,1.1147545109224666e-09,1.1147545109224666e-09,0.9089450946764277,-0.9089450946764259
0,104,0.5,2.5019630811584648e-09,2.5019630811584648e-09,0.3509206095040128,-0.3509206095040156
0,105,0.5,1.0096457003783144e-10,1.0096457003783144e-10,0.06436427420634834,-0.06436427420634772
0,106,0.5,2.233042550869868e-08,2.233042550869868e-08,1.5266713081232162,-1.5266713081232126
0,107,0.5,1.190940679407504e-09,1.190940679407504e-09,0.33602030628388246,-0.3360203062838849
0,108,0.5,-1.5318590840252e-10,1.5318590840252e-10,-0.08089475247121293,0.08089475247120959
0,109,0.5,-1.2718714970105793e-12,1.2718714970105793e-12,-0.0012011979768873403,0.0012011979768900005
0,110,0.5,3.5966536415799055e-09,3.5966536415799055e-09,0.9111422138870815,-0.9111422138870822
0,111,0.5,6.672706831523101e-11,6.672706831523101e-11,0.03158030842840465,-0.03158030842840276
0,112,0.5,4.554578936222242e-12,4.554578936222242e-12,0.0018787694827809166,-0.0018787694827793189
0,113,0.5,-2.6297186650481308e-11,2.6297186650481308e-11,-0.04172839437966672,0.04172839437966758
0,114,0.5,2.499589868421026e-08,2.499589868421026e-08,1.8448425463339264,-1.844842546333929
0,115,0.5,5.094278776596184e-09,5.094278776596184e-09,0.3808688047541804,-0.3808688047541793
0,116,0.5,6.428280130421626e-11,6.428280130421626e-11,0.03422859632563377,-0.03422859632563302
0,117,0.5,-3.780087354243733e-12,3.780087354243733e-12,-0.004421781061827554,0.004421781061829222
0,118,0.5,1.0253931037595976e-10,1.0253931037595976e-10,0.1283491382945539,-0.12834913829455274
0,119,0.5,-3.440803197918285e-12,3.440803197918285e-12,-0.0023371999090217484,0.0023371999090215922
0,120,0.5,1.759929091349477e-09,1.759929091349477e-09,0.276240764780333,-0.2762407647803329
0,121,0.5,-3.708144902248023e-12,3.708144902248023e-12,-0.015079483869178126,0.015079483869179455
0,122,0.5,1.0414069606667908e-10,1.0414069606667908e-10,0.061697241807261716,-0.06169724180725922
0,123,0.5,7.0112804451127886e-12,7.0112804451127886e-12,0.011836710139511238,-0.011836710139512263
0,124,0.5,2.9259439315865166e-10,2.9259439315865166e-10,0.05700837060471817,-0.05700837060471997
0,125,0.5,8.587619504396571e-10,8.587619504396571e-10,0.0726774812234005,-0.07267748122340123
0,126,0.5,1.2045688890793826e-09,1.2045688890793826e-09,0.21280510081504825,-0.21280510081504644
0,127,0.5,1.898833090763219e-09,1.898833090763219e-09,0.9643778482332117,-0.9643778482332124
0,0,0.75,6.339551106293584e-11,6.339551106293584e-11,0.06932740461010681,-0.06932740461010667
0,1,0.75,1.923389447711088e-09,1.923389447711088e-09,0.3730804123611311,-0.37308041236113
0,2,0.75,2.4622508476568328e-09,2.4622508476568328e-09,0.570364109270868,-0.5703641092708693
0,3,0.75,1.9445600685230602e-10,1.9445600685230602e-10,0.07271419024905426,-0.07271419024905512
0,4,0.75,-2.7206681352254236e-11,2.7206681352254236e-11,-0.011836009598635937,0.0118360095986354
0,5,0.75,1.284305994886381e-12,1.284305994886381e-12,0.0012067857210576397,-0.0012067857210560362
0,6,0.75,1.1898571017354698e-10,1.1898571017354698e-10,0.170828871846722,-0.17082887184672302
0,7,0.75,3.254925218243443e-10,3.254925218243443e-10,0.0868621644650486,-0.08686216446504957
0,8,0.75,-7.751488340090873e-11,7.751488340090873e-11,-0.03640094253891373,0.036400942538914904
0,9,0.75,2.0443646775447633e-12,2.0443646775447633e-12,0.01071315321086711,-0.010713153210868853
0,10,0.75,1.376436742361875e-10,1.376436742361875e-10,0.12598165342024667,-0.12598165342024714
0,11,0.75,3.0448976673369543e-11,3.0448976673369543e-11,0.04636313290764767,-0.04636313290764704
0,12,0.75,2.162998669064109e-10,2.162998669064109e-10,0.12866109202187537,-0.1286610920218756
0,13,0.75,-1.787832104582776e-10,1.787832104582776e-10,-0.03742927723822437,0.037429277238224756
0,14,0.75,3.4351188560322043e-10,3.4351188560322043e-10,0.12358391671315709,-0.12358391671315871
0,15,0.75,6.639577776468286e-12,6.639577776468286e-12,0.019542690327974732,-0.019542690327973844
0,16,0.75,1.4385165059138671e-08,1.4385165059138671e-08,1.0466745465098937,-1.0466745465098946
0,17,0.75,1.8355095221522788e-10,1.8355095221522788e-10,0.06240678842841286,-0.06240678842841163
0,18,0.75,-6.139089236967266e-12,6.139089236967266e-12,-0.004699428062199541,0.004699428062199473
0,19,0.75,-2.992095460285782e-11,2.992095460285782e-11,-0.006522181224326946,0.006522181224326573
0,20,0.75,1.1006839883975772e-10,1.1006839883975772e-10,0.11330888081737318,-0.11330888081737456
0,21,0.75,3.6470026998358662e-09,3.6470026998358662e-09,0.40937883750288206,-0.4093788375028815
0,22,0.75,1.0383693904714164e-11,1.0383693904714164e-11,0.010395293598622483,-0.010395293598623567
0,23,0.75,1.2930101433994423e-11,1.2930101433994423e-11,0.0058351655437827565,-0.0058351655437824945
0,24,0.75,-2.178701663524407e-12,2.178701663524407e-12,-0.002817017865612285,0.0028170178656132805
0,25,0.75,-1.1954881529163686e-11,1.1954881529163686e-11,-0.019938454464628795,0.019938454464629274
0,26,0.75,1.0427871899310048e-09,1.0427871899310048e-09,0.5949019367489051,-0.5949019367489043
0,27,0.75,7.386322664615363e-10,7.386322664615363e-10,0.366984287314966,-0.3669842873149669
0,28,0.75,3.665974190880661e-10,3.665974190880661e-10,0.09352368171741629,-0.09352368171741787
0,29,0.75,4.028777311759768e-12,4.028777311759768e-12,0.003639028172816999,-0.003639028172816694
0,30,0.75,1.6704859717719955e-11,1.6704859717719955e-11,0.009382886254035718,-0.009382886254034162
0,31,0.75,7.38967997904183e-10,7.38967997904183e-10,0.26816198226034504,-0.26816198226034516
0,32,0.75,1.9453239019640023e-10,1.9453239019640023e-10,0.1371128975819541,-0.13711289758195377
0,33,0.75,8.15241207874351e-11,8.15241207874351e-11,0.0202789625951897,-0.020278962595188688
0,34,0.75,5.824603022119845e-10,5.824603022119845e-10,0.10513612828993203,-0.10513612828993146
0,35,0.75,5.753875598202285e-09,5.753875598202285e-09,0.5010313083035922,-0.5010313083035918
0,36,0.75,7.364997500758363e-12,7.364997500758363e-12,0.017421511649160663,-0.017421511649160948
0,37,0.75,-3.6273206660553114e-11,3.6273206660553114e-11,-0.016572393930186235,0.01657239393018628
0,38,0.75,1.8687273950490635e-12,1.8687273950490635e-12,0.002371630965204206,-0.0023716309652037637
0,39,0.75,7.643663479939278e-12,7.643663479939278e-12,0.0061738318028409555,-0.006173831802840368
0,40,0.75,-8.755840497087775e-11,8.755840497087775e-11,-0.041591775144827405,0.041591775144826926
0,41,0.75,3.837108408788481e-11,3.837108408788481e-11,0.036556979368940666,-0.03655697936894242
0,42,0.75,-7.633005338902876e-12,7.633005338902876e-12,-0.005641183448607598,0.005641183448606313
0,43,0.75,1.9461143807575354e-10,1.9461143807575354e-10,0.2925900589111355,-0.2925900589111343
0,44,0.75,1.6280665704471176e-10,1.6280665704471176e-10,0.11234229092274976,-0.11234229092275072
0,45,0.75,2.24204654841742e-10,2.24204654841742e-10,0.12265986482458403,-0.12265986482458402
0,46,0.75,-8.86934969912545e-12,8.86934969912545e-12,-0.007499176036856836,0.007499176036855459
0,47,0.75,4.305444889496357e-11,4.305444889496357e-11,0.05991622037580146,-0.05991622037580058
0,48,0.75,9.96576154932427e-11,9.96576154932427e-11,0.20450652331419383,-0.20450652331419406
0,49,0.75,-3.962874473018019e-11,3.962874473018019e-11,-0.026880527172093355,0.026880527172092883
0,50,0.75,2.532360099394282e-09,2.532360099394282e-09,0.7542307844027246,-0.7542307844027256
0,51,0.75,-9.176659432341694e-12,9.176659432341694e-12,-0.006963157537193451,0.006963157537192899
0,52,0.75,-4.6638248818453576e-12,4.6638248818453576e-12,-0.004072561615972595,0.004072561615974024
0,53,0.75,1.2041052599442992e-09,1.2041052599442992e-09,0.5756650239678758,-0.5756650239678756
0,54,0.75,-4.303846168340897e-11,4.303846168340897e-11,-0.051642336497657815,0.05164233649765748
0,55,0.75,8.562039965909207e-12,8.562039965909207e-12,0.008161939379752212,-0.008161939379753846
0,56,0.75,-4.945377440890297e-11,4.945377440890297e-11,-0.026730221095797733,0.02673022109579648
0,57,0.75,4.598490477292216e-09,4.598490477292216e-09,0.91420321873892,-0.9142032187389191
0,58,0.75,-8.249401162174763e-12,8.249401162174763e-12,-0.007629355776475384,0.0076293557764763875
0,59,0.75,2.757740702463707e-10,2.757740702463707e-10,0.18505560954025696,-0.18505560954025668
0,60,0.75,4.800781994163117e-10,4.800781994163117e-10,0.08060037250935723,-0.08060037250935892
0,61,0.75,8.111307181479788e-10,8.111307181479788e-10,0.3085936421867579,-0.3085936421867572
0,62,0.75,4.276330400898587e-10,4.276330400898587e-10,0.14515529957696,-0.1451552995769596
0,63,0.75,9.517009402770782e-10,9.517009402770782e-10,0.16010300908549313,-0.1601030090854927
0,64,0.75,8.107221560749167e-10,8.107221560749167e-10,0.127335590678712,-0.1273355906787117
0,65,0.75,1.0709797493291262e-09,1.0709797493291262e-09,0.25443678866258557,-0.25443678866258423
0,66,0.75,2.5366375666635577e-11,2.5366375666635577e-11,0.026304227325111333,-0.02630422732511306
0,67,0.75,-1.0203393685515039e-11,1.0203393685515039e-11,-0.004354006302818288,0.0043540063028189024
0,68,0.75,2.873044024909177e-10,2.873044024909177e-10,0.08434240934377353,-0.08434240934377257
0,69,0.75,1.0371081771154422e-10,1.0371081771154422e-10,0.06704688380590378,-0.0670468838059044
0,70,0.75,-4.3787196091216174e-13,4.3787196091216174e-13,-0.0003820161725655543,0.0003820161725656135
0,71,0.75,4.3149661621555424e-10,4.3149661621555424e-10,0.49191525589167906,-0.49191525589167995
0,72,0.75,-1.815436689867056e-12,1.815436689867056e-12,-0.002677866401821662,0.0026778664018216602
0,73,0.75,1.2531664594916947e-10,1.2531664594916947e-10,0.217121224380645,-0.2171212243806444
0,74,0.75,1.4082957022765186e-11,1.4082957022765186e-11,0.012707679108790332,-0.01270767910878945
0,75,0.75,1.5188135193966446e-09,1.5188135193966446e-09,0.31574487334458246,-0.3157448733445811
0,76,0.75,2.120525977034049e-13,2.120525977034049e-13,0.0008190942728276599,-0.0008190942728276696
0,77,0.75,9.814371537686384e-12,9.814371537686384e-12,0.005757623416455561,-0.005757623416457136
